id,title,link,series,author,rating_count,review_count,pages,score,date_published,first_published,genre,publisher,isbn,language,awards,isbn10,rating
5295735,الحرافيش,https://www.goodreads.com/book/show/5295735,,Naguib Mahfouz,"17,527","2,530",599,"2,054","January 1, 2006","January 1, 1977","Novels, Fiction, Literature, Egypt, Classics, Historical Fiction, Africa, Egyptian Literature, Literary Fiction, Media Tie In",دار الشروق,,Arabic,,,4.38
133954,Washington Square,https://www.goodreads.com/book/show/133954.Washington_Square,,Henry James,"22,814","1,945",240,"2,054","April 6, 2004","December 1, 1880","Classics, Fiction, 19th Century, Literature, American, Historical Fiction, Romance, Novels, New York, Classic Literature",Signet Classics,9780451528711,English,,0451528719,3.70
10884,Einstein: His Life and Universe,https://www.goodreads.com/book/show/10884.Einstein,,Walter Isaacson,"181,322","4,340",675,"2,051","April 10, 2007","April 10, 2007","Biography, Nonfiction, Science, History, Physics, Biography Memoir, Audiobook, Autobiography, Memoir, Historical",Simon & Schuster,9780743264730,English,,0743264738,4.16
1857440,John Dies at the End,https://www.goodreads.com/book/show/1857440.John_Dies_at_the_End,John Dies at the End #1,David Wong,"73,608","7,457",362,"2,051","January 1, 2007","January 1, 2007","Horror, Fiction, Fantasy, Humor, Science Fiction, Comedy, Urban Fantasy, Paranormal, Audiobook, Supernatural",Permuted Pr,9780978970765,English,,0978970764,3.88
34810320,Sadie,https://www.goodreads.com/book/show/34810320-sadie,,Courtney Summers,"113,268","22,153",308,"2,051","September 4, 2018","September 4, 2018","Young Adult, Mystery, Contemporary, Audiobook, Thriller, Fiction, Mystery Thriller, Crime, Realistic Fiction, Suspense",Wednesday Books,9781250105714,English,"Odyssey Award (2019), Audie Award for Young Adult (2019), Edgar Award for Best Young Adult (2019), Rhode Island Teen Book Award Nominee (2020), Lincoln Award Nominee (2020), Goodreads Choice Award Nominee for Young Adult Fiction (2018), Hea Noorteraamat (2019)",1250105714,4.06
32762937,Flashback,https://www.goodreads.com/book/show/32762937-flashback,Keeper of the Lost Cities #7,Shannon Messenger,"28,572","1,963",848,"2,049","November 6, 2018","November 6, 2018","Fantasy, Middle Grade, Young Adult, Fiction, Romance, Adventure, Magic, Childrens, Young Adult Fantasy, Mystery",Aladdin,9781481497459,English,,1481497456,4.37
253058,Temple of the Winds,https://www.goodreads.com/book/show/253058.Temple_of_the_Winds,Sword of Truth #4,Terry Goodkind,"80,214","1,115",822,"2,048","February 25, 2007","October 1, 1998","Fantasy, Fiction, Epic Fantasy, Science Fiction Fantasy, High Fantasy, Magic, Epic, Adventure, Romance, Adult",Brilliance Audio,,English,,,4.02
43931,The Woods,https://www.goodreads.com/book/show/43931.The_Woods,,Harlan Coben,"97,436","5,772",404,"2,048","April 17, 2007","January 1, 2007","Mystery, Thriller, Fiction, Crime, Mystery Thriller, Suspense, Audiobook, Adult, Murder Mystery, Contemporary",Dutton Adult,9780525950127,English,,0525950125,4.05
18166936,The Strange and Beautiful Sorrows of Ava Lavender,https://www.goodreads.com/book/show/18166936-the-strange-and-beautiful-sorrows-of-ava-lavender,,Leslye Walton,"41,015","7,521",301,"2,048","March 27, 2014","March 27, 2014","Fantasy, Magical Realism, Young Adult, Fiction, Romance, Historical Fiction, Contemporary, Paranormal, Young Adult Fantasy, Historical",Candlewick Press,9780763665661,English,,0763665665,4.04
30257963,12 Rules for Life: An Antidote to Chaos,https://www.goodreads.com/book/show/30257963-12-rules-for-life,,Jordan B. Peterson,"207,283","15,752",409,"2,047","January 23, 2018","January 16, 2018","Nonfiction, Psychology, Self Help, Philosophy, Personal Development, Audiobook, Unfinished, Religion, Politics, Science",Random House Canada,9780345816023,English,,0345816021,3.93
46941,The Demon,https://www.goodreads.com/book/show/46941.The_Demon,,Hubert Selby Jr.,"3,115",197,312,"2,047","July 1, 2000","January 1, 1976","Fiction, Horror, Literature, Novels, Thriller, Dark, Literary Fiction, Suspense, Contemporary, Adult Fiction",Marion Boyars Publishers Ltd,9780714525990,English,,0714525995,3.89
421129,Undead and Unwed,https://www.goodreads.com/book/show/421129.Undead_and_Unwed,Undead #1,MaryJanice Davidson,"56,394","2,941",288,"2,046","March 2, 2004","March 2, 2004","Vampires, Paranormal, Romance, Fantasy, Paranormal Romance, Urban Fantasy, Chick Lit, Humor, Fiction, Supernatural",Berkley Sensation,9780425194850,English,,042519485X,3.81
328802,Totto-chan: The Little Girl at the Window,https://www.goodreads.com/book/show/328802.Totto_chan,,Tetsuko Kuroyanagi,"28,477","3,210",232,"2,046","May 15, 1996","January 1, 1981","Nonfiction, Childrens, Japan, Education, Biography, Japanese Literature, Memoir, Classics, Literature, Autobiography",Kodansha USA,9784770020673,English,,4770020678,4.39
40949958,Treacherous Estate,https://www.goodreads.com/book/show/40949958-treacherous-estate,Jack Ludefance #1,Behcet Kaya,"7,483",72,314,"2,046","July 22, 2018","July 22, 2018","Fiction, Mystery, Mystery Thriller, Thriller, Contemporary, Crime, Murder Mystery, Novels, Drama",CreateSpace,9781722829698,English,,,4.25
17274667,Metro 2033,https://www.goodreads.com/book/show/17274667-metro-2033,Metro #1,Dmitry Glukhovsky,"60,390","4,075",458,"2,045","January 17, 2013","April 1, 2002","Science Fiction, Fiction, Horror, Post Apocalyptic, Dystopia, Fantasy, Russia, Apocalyptic, Russian Literature, Audiobook",Gollancz,9781481845700,English,,1481845705,4.02
35702241,The Shadows Between Us,https://www.goodreads.com/book/show/35702241-the-shadows-between-us,The Shadows Between Us #1,Tricia Levenseller,"164,371","21,682",326,"2,045",,"February 25, 2020","Fantasy, Romance, Young Adult, Young Adult Fantasy, Fantasy Romance, Fiction, Magic",,,,,,3.85
31343,Pandora,https://www.goodreads.com/book/show/31343.Pandora,New Tales of the Vampires #1,Anne Rice,"44,822",930,383,"2,043","May 1, 2001","January 1, 1998","Horror, Vampires, Fantasy, Fiction, Paranormal, Supernatural, Historical Fiction, Urban Fantasy, Gothic, Historical",Punto de lectura,9788466302944,Spanish; Castilian,,8466302948,3.79
395090,Ariel,https://www.goodreads.com/book/show/395090.Ariel,,Sylvia Plath,"76,435","3,950",128,"2,041","March 6, 2018","January 1, 1965","Poetry, Classics, Feminism, Fiction, 20th Century, American, Literature, Mental Health, Womens, Adult",Harper Perennial Modern Classics,9780060931728,English,,0060931728,4.20
163977,Tortilla Flat,https://www.goodreads.com/book/show/163977.Tortilla_Flat,,John Steinbeck,"54,161","3,280",256,"2,041","July 1, 2001","January 1, 1935","Fiction, Classics, Literature, Historical Fiction, Novels, American, 20th Century, Literary Fiction, The United States Of America, Classic Literature",Pearson Schools,9780582461505,English,,0582461502,3.83
46654,The Foundation Trilogy,https://www.goodreads.com/book/show/46654.The_Foundation_Trilogy,Foundation (Publication Order) #1-3,Isaac Asimov,"101,468","2,164",679,"2,041","January 1, 1974","January 1, 1953","Science Fiction, Fiction, Classics, Science Fiction Fantasy, Fantasy, Space Opera, Literature, Novels, Speculative Fiction, Space",,9780380508563,English,,0380508567,4.41
40776644,The Moment of Lift: How Empowering Women Changes the World,https://www.goodreads.com/book/show/40776644-the-moment-of-lift,,Melinda French Gates,"59,122","6,786",273,"2,041","April 23, 2019","April 23, 2019","Nonfiction, Feminism, Audiobook, Memoir, Womens, Biography, Self Help, Business, Leadership, Social Justice",Flatiron Books,9781250313577,English,,1250313570,4.28
43524300,Take My Heart,https://www.goodreads.com/book/show/43524300-take-my-heart,,J.J. Sorel,283,29,289,"2,040","January 8, 2019","Published January 8, 2019","Contemporary, Erotica, Novels, Drama, Book Club",self,,English,,,4.17
5941114,The Likeness,https://www.goodreads.com/book/show/5941114-the-likeness,Dublin Murder Squad #2,Tana French,"159,141","12,420",466,"2,039","May 26, 2009","July 17, 2008","Mystery, Fiction, Crime, Thriller, Mystery Thriller, Ireland, Audiobook, Suspense, Adult, Contemporary",Penguin Books,9780143115625,English,,0143115626,4.06
17287028,My Story,https://www.goodreads.com/book/show/17287028-my-story,,Elizabeth Smart,"41,931","5,089",308,"2,039","October 7, 2013","October 7, 2013","Memoir, Nonfiction, True Crime, Biography, Audiobook, Autobiography, Biography Memoir, Crime, Religion, Abuse",St. Martin's Press,9781250040152,English,,1250040159,3.86
9804,The Baron in the Trees,https://www.goodreads.com/book/show/9804.The_Baron_in_the_Trees,I nostri antenati #2,Italo Calvino,"42,980","2,444",217,"2,037","March 28, 1977","January 1, 1957","Fiction, Classics, Italian Literature, Italy, Fantasy, Literature, Magical Realism, Novels, Historical Fiction, Literary Fiction",Mariner Books,,English,,,4.02
436806,Story of the Eye,https://www.goodreads.com/book/show/436806.Story_of_the_Eye,,Georges Bataille,"20,704","2,214",103,"2,037","January 1, 1987","January 1, 1928","Fiction, Horror, France, Erotica, Classics, Philosophy, Literature, French Literature, Novels, 20th Century",City Lights Publishers,9780872862098,English,,0872862097,3.66
