id,title,link,series,author,rating_count,review_count,pages,score,date_published,first_published,genre,publisher,isbn,language,awards,isbn10,rating
234184,Stone of Tears,https://www.goodreads.com/book/show/234184.Stone_of_Tears,Sword of Truth #2,Terry Goodkind,"111,659","2,023",703,"2,756","September 15, 1995","September 15, 1995","Fantasy, Fiction, Epic Fantasy, High Fantasy, Science Fiction Fantasy, Magic, Adventure, Romance, Adult, Epic",Tor Books,9780312857066,English,,0312857063,4.10
83763,Prey,https://www.goodreads.com/book/show/83763.Prey,,Michael Crichton,"175,132","4,152",507,"2,755","January 1, 2004","November 25, 2002","Fiction, Science Fiction, Thriller, Horror, Suspense, Mystery, Science Fiction Fantasy, Adventure, Novels, Audiobook",Avon,9780061015724,English,,0061015725,3.78
13125947,Reached,https://www.goodreads.com/book/show/13125947-reached,Matched #3,Ally Condie,"163,757","11,896",512,"2,750","November 13, 2012","November 13, 2012","Young Adult, Dystopia, Romance, Science Fiction, Fiction, Fantasy, Teen, Audiobook, Adventure, Post Apocalyptic",Penguin,,9780525423669 (ISBN10: 0525423664),,,3.55
7728889,The Diviners,https://www.goodreads.com/book/show/7728889-the-diviners,The Diviners #1,Libba Bray,"97,184","14,091",578,"2,749","September 18, 2012","September 18, 2012","Fantasy, Young Adult, Historical Fiction, Paranormal, Mystery, Historical, Horror, Fiction, Audiobook, Supernatural","Little, Brown Books for Young Readers",,English,"Bram Stoker Award Nominee for Best Young Adult Novel (2012), Locus Award Nominee for Best Young Adult Book (2013), The Inky Awards Nominee for Silver Inky (2013), Andre Norton Award Nominee (2012), Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2012), The Inky Awards Shortlist for Silver Inky (2013)",,3.94
18501652,The Guardian of Secrets and Her Deathly Pact,https://www.goodreads.com/book/show/18501652-the-guardian-of-secrets-and-her-deathly-pact,,Jana Petken,"1,453",181,714,"2,748","September 11, 2013","September 6, 2013","Historical Fiction, War, Adventure, Drama, Epic, Fiction, Historical, Romance, Amazon, Historical Romance",Authorhouse,9781491877920,English,,1491877928,4.21
53447,El túnel,https://www.goodreads.com/book/show/53447.El_t_nel,,Ernesto Sábato,"70,446","5,478",158,"2,745","January 28, 2003","January 1, 1948","Fiction, Classics, Spanish Literature, Novels, Literature, Latin American, Latin American Literature, Thriller, School, 20th Century",Booket,9789871144266,Spanish; Castilian,,9871144261,4.02
359375,Night Watch,https://www.goodreads.com/book/show/359375.Night_Watch,Дозоры #1,Sergei Lukyanenko,"43,062","2,369",455,"2,744","July 26, 2006","January 1, 1998","Fantasy, Urban Fantasy, Fiction, Horror, Vampires, Paranormal, Russia, Supernatural, Science Fiction, Magic",Miramax Books / Hyperion,9781401359799,English,,1401359795,3.97
52339313,Cemetery Boys,https://www.goodreads.com/book/show/52339313-cemetery-boys,Cemetery Boys #1,Aiden Thomas,"85,052","16,652",344,"2,743","September 1, 2020","September 1, 2020","Fantasy, LGBT, Young Adult, Queer, Fiction, Paranormal, Contemporary, Audiobook, Urban Fantasy, Young Adult Fantasy",Swoon Reads,9781250250469,English,"Bram Stoker Award Nominee for Best Young Adult Novel (2020), Locus Award Nominee for Best First Novel (2021), Rhode Island Teen Book Award Nominee (2022), Deutscher Jugendliteraturpreis Nominee for Jugendbuch (2023), Lincoln Award Nominee (2023), Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction and for Debut Novel (2020), Lodestar Award Nominee (2021)",1250250463,4.29
48714547,Starship Sakira,https://www.goodreads.com/book/show/48714547-starship-sakira,Delphi in Space #1,Bob Blanton,"3,953",261,243,"2,743","November 4, 2019","January 1, 2019","Science Fiction, Space Opera, Space, Aliens, Fiction, Artificial Intelligence, Speculative Fiction",independently published,,English,,,4.21
7100490,The Forbidden Game,https://www.goodreads.com/book/show/7100490-the-forbidden-game,The Forbidden Game #1-3,L.J. Smith,"22,062","1,105",750,"2,742",,"December 1, 1997","Young Adult, Fantasy, Paranormal, Romance, Supernatural, Horror, Fiction",,,,,,4.19
29939230,A Conjuring of Light,https://www.goodreads.com/book/show/29939230-a-conjuring-of-light,Shades of Magic #3,V.E. Schwab,"149,345","19,491",624,"2,741","February 21, 2017","February 21, 2017","Fantasy, Fiction, Young Adult, Magic, Adult, Romance, LGBT, Audiobook, Adventure, New Adult",Tor,9780765387462,English,,0765387468,4.32
39925134,Missing Wings,https://www.goodreads.com/book/show/39925134-missing-wings,,Andrea Luhman,"2,320",29,411,"2,738","August 12, 2018","August 12, 2018","Fantasy, Fantasy Romance, Romance, High Fantasy, Angels, Fiction, Epic Fantasy",Independently published,9781732281714,English,,1732281714,4.30
11710373,Written in My Own Heart's Blood,https://www.goodreads.com/book/show/11710373-written-in-my-own-heart-s-blood,Outlander #8,Diana Gabaldon,"123,235","8,178",825,"2,737","June 10, 2014","June 10, 2014","Historical Fiction, Romance, Fiction, Fantasy, Time Travel, Historical, Historical Romance, Audiobook, Adult, Science Fiction",Delacorte Press,9780385344432,English,,0385344430,4.55
42201395,Sorcery of Thorns,https://www.goodreads.com/book/show/42201395-sorcery-of-thorns,Sorcery of Thorns #1,Margaret Rogerson,"127,625","20,573",456,"2,737",,"June 4, 2019","Fantasy, Young Adult, Romance, Young Adult Fantasy, Magic, Fiction, Audiobook",,,,,,4.06
13600318,Reckless,https://www.goodreads.com/book/show/13600318-reckless,Thoughtless #3,S.C. Stephens,"77,546","5,391",546,"2,736","March 5, 2013","March 5, 2013","Romance, New Adult, Contemporary, Contemporary Romance, Music, Adult, Erotica, Young Adult, Chick Lit, Love",Gallery Books,,English,,,4.41
49823970,"More Than Love, A Husband's Tale",https://www.goodreads.com/book/show/49823970-more-than-love-a-husband-s-tale,,Peter B. Forster,"5,680",27,469,"2,734","December 22, 2019","January 1, 2019","Nonfiction, Book Club, Inspirational, Education, Memoir, How To",,,English,,,4.30
3754016,Shadow's Edge,https://www.goodreads.com/book/show/3754016-shadow-s-edge,Night Angel #2,Brent Weeks,"101,757","2,316",636,"2,733","November 1, 2008","November 1, 2008","Fantasy, Fiction, Epic Fantasy, Magic, High Fantasy, Adventure, Dark Fantasy, Science Fiction Fantasy, Young Adult, Adult",Orbit,9780316033657,English,,0316033650,4.25
36661214,The Dragon Queen,https://www.goodreads.com/book/show/36661214-the-dragon-queen,The Dragon #2,William Andrews,"4,516",200,322,"2,732","March 6, 2018","March 6, 2018","Historical Fiction, Fiction, Historical, Asia, Cultural, Asian Literature, Mystery, Contemporary, Dragons, Adventure",Lake Union Publishing,9781503955363,English,,1503955362,4.25
11290708,What It is Like to Go to War,https://www.goodreads.com/book/show/11290708-what-it-is-like-to-go-to-war,,Karl Marlantes,"9,311",845,257,"2,731","August 30, 2011","August 30, 2011","Nonfiction, History, War, Military Fiction, Memoir, Biography, Psychology, Philosophy, Audiobook, Military History",Atlantic Monthly Press,9780802119926,English,,0802119921,3.99
77773,To Say Nothing of the Dog,https://www.goodreads.com/book/show/77773.To_Say_Nothing_of_the_Dog,Oxford Time Travel #2,Connie Willis,"39,794","4,603",512,"2,730","December 1, 1998","December 1, 1997","Science Fiction, Time Travel, Fiction, Historical Fiction, Fantasy, Humor, Historical, Mystery, Science Fiction Fantasy, Romance",Bantam Books,9780553575385,English,"Hugo Award for Best Novel (1999), Nebula Award Nominee for Best Novel (1998), Locus Award for Best Science Fiction Novel (1999), Kurd-Laßwitz-Preis for Bestes ausländisches Werk (2002), Grand Prix de l'Imaginaire Nominee for Roman étranger (2001), ALA Alex Award (1998), Premio Ignotus for Mejor Novela Extranjera (2000), Prix Bob Morane for roman traduit (2001)",0553575384,4.11
55869374,The Odd and the Strange: A Collection of Very Short Fiction,https://www.goodreads.com/book/show/55869374-the-odd-and-the-strange,,Harvey Havel,"1,295",12,ebook,"2,728","November 1, 2020","Published November 1, 2020","Contemporary, Fiction, Drama, Novels, Epic",Harvey Havel,,9781087910062 (ISBN10: 1087910064),,,4.33
12033455,I've Got Your Number,https://www.goodreads.com/book/show/12033455-i-ve-got-your-number,,Sophie Kinsella,"223,011","14,428",448,"2,727","February 14, 2012","November 2, 2011","Chick Lit, Romance, Fiction, Contemporary, Humor, Contemporary Romance, Adult, Audiobook, Adult Fiction, Comedy",The Dial Press,9780385342063,English,,0385342063,3.94
35231,Lord of Chaos,https://www.goodreads.com/book/show/35231.Lord_of_Chaos,The Wheel of Time #6,Robert Jordan,"169,182","4,868",1011,"2,725","November 15, 1995","October 15, 1994","Fantasy, Fiction, Epic Fantasy, High Fantasy, Science Fiction Fantasy, Audiobook, Epic, Adventure, Magic, Adult",Tom Doherty Associates,9780812513752,English,,0812513754,4.18
12468,The Executioner's Song,https://www.goodreads.com/book/show/12468.The_Executioner_s_Song,,Norman Mailer,"21,346","1,542",1056,"2,725","April 28, 1998","October 30, 1979","True Crime, Nonfiction, Crime, Biography, Classics, History, Literature, Mystery, American, Journalism",Vintage,9780375700811,English,,0375700811,4.06
160149,The Call of Cthulhu and Other Weird Stories,https://www.goodreads.com/book/show/160149.The_Call_of_Cthulhu_and_Other_Weird_Stories,,H.P. Lovecraft,"46,154","2,036",420,"2,724","October 1, 1999","January 1, 1926","Horror, Fiction, Classics, Short Stories, Fantasy, Science Fiction, Gothic, Literature, Weird Fiction, Lovecraftian",Penguin Classics,9780141182346,English,,0141182342,4.16
347852,"The Road Less Traveled: A New Psychology of Love, Traditional Values and Spiritual Growth",https://www.goodreads.com/book/show/347852.The_Road_Less_Traveled,,M. Scott Peck,"96,700","3,084",320,"2,720","January 1, 1978","January 1, 1978","Psychology, Nonfiction, Self Help, Spirituality, Philosophy, Personal Development, Religion, Inspirational, Relationships, Love",Simon & Schuster,,English,,,4.07
31250,Little Dorrit,https://www.goodreads.com/book/show/31250.Little_Dorrit,,Charles Dickens,"47,230","2,046",1021,"2,719","September 25, 2003","January 1, 1857","Classics, Fiction, Victorian, Literature, 19th Century, Historical Fiction, British Literature, Romance, Classic Literature, Novels",Penguin Classics,,English,,,4.00
92057,The Autobiography of Malcolm X,https://www.goodreads.com/book/show/92057.The_Autobiography_of_Malcolm_X,,Malcolm X,"260,968","8,818",466,"2,719","January 1, 2015","October 29, 1965","Nonfiction, Biography, History, Memoir, Autobiography, Politics, Race, Classics, Biography Memoir, African American",Ballantine Books,,English,,,4.35
7670,The Andromeda Strain,https://www.goodreads.com/book/show/7670.The_Andromeda_Strain,The Andromeda Strain #1,Michael Crichton,"251,642","5,561",327,"2,716","October 28, 2003","September 1, 1969","Science Fiction, Fiction, Thriller, Horror, Mystery, Science Fiction Fantasy, Suspense, Novels, Classics, Audiobook",Avon,9780060541811,English,,0060541814,3.91
32559,The Fall of the House of Usher and Other Tales,https://www.goodreads.com/book/show/32559.The_Fall_of_the_House_of_Usher_and_Other_Tales,,Edgar Allan Poe,"72,988",639,400,"2,716","April 1, 1998","January 1, 1849","Classics, Horror, Fiction, Short Stories, Gothic, Mystery, Literature, Fantasy, Poetry, 19th Century",Signet Classics,9780451526755,English,,0451526759,4.17
13836,Wild Magic,https://www.goodreads.com/book/show/13836.Wild_Magic,The Immortals #1,Tamora Pierce,"79,044","2,477",362,"2,709","June 1, 2005","December 1, 1992","Fantasy, Young Adult, Fiction, Magic, Young Adult Fantasy, Adventure, High Fantasy, Dragons, Middle Grade, Science Fiction Fantasy",Simon Pulse,9781416903437,English,,1416903437,4.31
59364173,I'm Glad My Mom Died,https://www.goodreads.com/book/show/59364173-i-m-glad-my-mom-died,,Jennette McCurdy,"744,473","82,408",320,"2,709","August 9, 2022","August 9, 2022","Nonfiction, Memoir, Audiobook, Biography, Mental Health, Autobiography, Adult, Biography Memoir, Humor, Contemporary",Simon & Schuster,,English,,,4.48
2442,Witches Abroad,https://www.goodreads.com/book/show/2442.Witches_Abroad,Discworld #12,Terry Pratchett,"87,130","2,905",374,"2,702","July 30, 2002","January 1, 1991","Fantasy, Fiction, Humor, Comedy, Witches, Science Fiction Fantasy, Magic, Audiobook, High Fantasy, Adventure",Harper,9780061020612,English,,0061020613,4.24
