id,title,link,series,author,rating_count,review_count,pages,score,date_published,first_published,genre,publisher,isbn,language,awards,isbn10,rating
40525361,The Best Lies,https://www.goodreads.com/book/show/40525361-the-best-lies,,Sarah Lyu,"4,362",672,352,385,"July 2, 2019","July 2, 2019","Young Adult, Mystery, Thriller, Contemporary, Mystery Thriller, Fiction, Audiobook, Suspense, Realistic Fiction, Young Adult Contemporary",Simon Pulse,9781481498838,English,,1481498835,3.62
33876059,Caraval,https://www.goodreads.com/book/show/33876059-caraval,Caraval #1,Stephanie Garber,"431,081","56,301",405,385,"November 30, 2017","September 29, 2016","Fantasy, Young Adult, Romance, Fiction, Young Adult Fantasy, Magic, Mystery, Audiobook, Adventure, Fantasy Romance",Hodder & Stoughton,9781473629165,English,,1473629160,3.99
59462290,The Spanish Love Deception,https://www.goodreads.com/book/show/59462290-the-spanish-love-deception,Spanish Love Deception #1,Elena Armas,"621,020","67,769",468,385,"November 18, 2021","February 23, 2021","Contemporary, Adult, Chick Lit, New Adult, Audiobook, Adult Fiction, Young Adult",Simon & Schuster UK,9781398515628,English,,1398515620,3.85
44436221,Interior Chinatown,https://www.goodreads.com/book/show/44436221-interior-chinatown,,Charles Yu,"55,741","8,102",288,385,"January 28, 2020","January 28, 2020","Fiction, Contemporary, Literary Fiction, Audiobook, Race, Novels, Adult, Humor, Asian Literature, Adult Fiction",Pantheon,,English,,,3.98
31289593,Una corte de niebla y furia,https://www.goodreads.com/book/show/31289593-una-corte-de-niebla-y-furia,A Court of Thorns and Roses #2,Sarah J. Maas,"1,404,207","122,838",592,385,"August 1, 2016","May 3, 2016","Fantasy, Romance, Young Adult, New Adult, Fiction, Fae, Fantasy Romance, Magic, Audiobook, High Fantasy",Planeta,9789504953388,Spanish; Castilian,,9504953387,4.64
45862881,No Illusions in Xanadu,https://www.goodreads.com/book/show/45862881-no-illusions-in-xanadu,Professor Shantanu Bose #2,Ruby Gupta,42,33,242,385,"June 18, 2019","Published June 18, 2019",,Bloomsbury India,9789388134057,English,,9388134052,4.43
92559,Being Dead,https://www.goodreads.com/book/show/92559.Being_Dead,,Jim Crace,"5,080",600,196,384,"January 1, 1999","January 1, 1999","Fiction, Novels, Contemporary, Mystery, Death, Literary Fiction, Literature, Crime, British Literature, Book Club",Picador USA,9780312275426,English,,0312275420,3.72
294042,Black Order,https://www.goodreads.com/book/show/294042.Black_Order,Sigma Force #3,James Rollins,"34,994","1,309",448,384,"December 27, 2006","June 27, 2006","Thriller, Fiction, Adventure, Mystery, Action, Mystery Thriller, Science Fiction, Suspense, Historical Fiction, Audiobook",Orion,,English,,,4.16
8001,Triss,https://www.goodreads.com/book/show/8001.Triss,Redwall #15,Brian Jacques,"12,926",196,389,384,"September 9, 2004","January 1, 2002","Fantasy, Fiction, Young Adult, Childrens, Animals, Adventure, Middle Grade, Animal Fiction, Science Fiction Fantasy, High Fantasy",Firebird,9780142402481,English,,0142402486,4.01
3852939,العبرات,https://www.goodreads.com/book/show/3852939,,مصطفى لطفي المنفلوطي,"9,339","1,333",181,384,"January 1, 2005","January 1, 1948","Short Stories, Literature, Fiction, Novels, Classics, Romance, 20th Century, Egypt, Unfinished",مؤسسة بحسون للنشر والتوزيع,(ISBN10:,Arabic,,,3.94
