id,title,link,series,author,rating_count,review_count,pages,score,date_published,first_published,genre,publisher,isbn,language,awards,isbn10,rating
15852,Relativity: The Special and the General Theory,https://www.goodreads.com/book/show/15852.Relativity,,Albert Einstein,"21,045",859,130,710,"July 25, 2006","January 1, 1916","Science, Physics, Nonfiction, Classics, Philosophy, Mathematics, Popular Science, History, German Literature, Reference",Penguin Classics,9780143039822,English,,0143039822,4.20
110692,The Redemption of Althalus,https://www.goodreads.com/book/show/110692.The_Redemption_of_Althalus,,David Eddings,"16,221",601,791,710,"November 12, 2001","January 1, 2000","Fantasy, Fiction, Science Fiction Fantasy, High Fantasy, Epic Fantasy, Adventure, Magic, Adult, Young Adult, Epic","Ballantine Books, Inc.",9780345440785,English,,0345440781,3.85
381112,The Poetic Edda: Stories of the Norse Gods and Heroes,https://www.goodreads.com/book/show/381112.The_Poetic_Edda,,Anonymous,"10,570",661,343,710,"January 1, 1990","January 1, 1270","Poetry, Mythology, Classics, History, Medieval, Religion, Nonfiction, Literature, Folklore, Scandinavian Literature",University of Texas Press,,English,,,4.26
25614523,Originals: How Non-Conformists Move the World,https://www.goodreads.com/book/show/25614523-originals,,Adam M. Grant,"51,455","3,385",326,710,"February 2, 2016","February 2, 2016","Nonfiction, Business, Psychology, Self Help, Leadership, Personal Development, Audiobook, Entrepreneurship, Science, Management",Viking,9780525429562,English,,0525429565,3.95
40119231,Radio Silence,https://www.goodreads.com/book/show/40119231-radio-silence,Osemanverse #8,Alice Oseman,"102,410","18,631",403,710,"May 3, 2018","February 25, 2016","Contemporary, Young Adult, LGBT, Fiction, Queer, Mental Health, Audiobook, Romance, Young Adult Contemporary, Coming Of Age",Harper Collins,9780007559244,English,,0007559240,4.20
15581,Ferdydurke,https://www.goodreads.com/book/show/15581.Ferdydurke,,Witold Gombrowicz,"16,872","1,030",320,709,"August 11, 2000","October 1, 1937","Fiction, Polish Literature, Classics, School, Poland, Literature, Novels, 20th Century, Humor, Read For School",Yale University Press,9780300082401,English,,0300082401,3.79
2287,"Other Voices, Other Rooms",https://www.goodreads.com/book/show/2287.Other_Voices_Other_Rooms,,Truman Capote,"15,392","1,155",232,709,"February 1, 1994","January 1, 1948","Fiction, Classics, Southern Gothic, LGBT, Literature, Gothic, Queer, American, Literary Fiction, Southern",Vintage,9780679745648,English,,0679745645,3.78
6065182,The Little Stranger,https://www.goodreads.com/book/show/6065182-the-little-stranger,,Sarah Waters,"54,382","7,040",466,709,"April 28, 2009","April 30, 2009","Historical Fiction, Fiction, Horror, Gothic, Mystery, Historical, Paranormal, Ghosts, British Literature, Audiobook",Riverhead Books,9781594488801,English,,1594488800,3.56
39799,One Step Behind,https://www.goodreads.com/book/show/39799.One_Step_Behind,Kurt Wallander #7,Henning Mankell,"20,680",892,450,709,"January 1, 2003","January 1, 1997","Mystery, Crime, Fiction, Thriller, Sweden, Scandinavian Literature, Detective, Nordic Noir, Mystery Thriller, Audiobook",Vintage Crime,9780099448877,English,,0099448874,4.10
15813668,Fifth Grave Past the Light,https://www.goodreads.com/book/show/15813668-fifth-grave-past-the-light,Charley Davidson #5,Darynda Jones,"36,357","2,999",339,709,"July 9, 2013","July 9, 2013","Urban Fantasy, Paranormal, Romance, Fantasy, Paranormal Romance, Mystery, Ghosts, Demons, Humor, Adult",St. Martin's Press,9781250014405,English,,1250014409,4.42
60690784,Kiss the Sky,https://www.goodreads.com/book/show/60690784-kiss-the-sky,Calloway Sisters #1,Krista Ritchie,"65,682","8,415",443,709,"March 1, 2022","January 22, 2014","Romance, New Adult, Contemporary, Contemporary Romance, Adult, Fiction, BDSM, Humor, Erotica, Audiobook",K.B. Ritchie,,English,,,4.27
254389,Battlefield Of The Mind: Winning The Battle In Your Mind,https://www.goodreads.com/book/show/254389.Battlefield_Of_The_Mind,,Joyce Meyer,"73,095","1,620",328,708,"January 1, 2002","January 1, 1995","Christian, Nonfiction, Self Help, Spirituality, Faith, Christianity, Religion, Christian Living, Inspirational, Christian Non Fiction",,9780446692144,English,,044669214X,4.31
10410278,Stealing Phoenix,https://www.goodreads.com/book/show/10410278-stealing-phoenix,Benedict-Savant #2,Joss Stirling,"12,737",924,264,708,"September 1, 2011","September 1, 2011","Fantasy, Young Adult, Romance, Paranormal, Paranormal Romance, Magic, Fiction, Urban Fantasy, Supernatural, Young Adult Fantasy",Oxford University Press,9780192756589,English,,0192756583,4.22
196764,A Piece of Cake,https://www.goodreads.com/book/show/196764.A_Piece_of_Cake,,Cupcake Brown,"33,637","2,847",472,707,"April 10, 2007","January 1, 2006","Memoir, Nonfiction, Biography, Autobiography, Biography Memoir, Audiobook, African American, Abuse, Adult, Mental Health",Crown,9780110000022,English,,1400052297,4.22
