id,title,link,series,author,rating_count,review_count,pages,score,date_published,first_published,genre,publisher,isbn,language,awards,isbn10,rating
138872,Follow the River,https://www.goodreads.com/book/show/138872.Follow_the_River,,James Alexander Thom,"20,765","2,554",406,"2,576","November 12, 1986","January 1, 1981","Historical Fiction, Fiction, Historical, Adventure, Survival, American History, Westerns, Adult, Book Club, Adult Fiction",Ballantine Books,9780345338549,English,,0345338545,4.23
28257707,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,https://www.goodreads.com/book/show/28257707-the-subtle-art-of-not-giving-a-f-ck,Mark Manson Collection #1,Mark Manson,"1,027,535","56,560",212,"2,570","September 13, 2016","January 1, 2016","Nonfiction, Self Help, Psychology, Audiobook, Personal Development, Philosophy, Business, Humor, Mental Health, Adult",Harper,,English,,,3.90
34466963,Why We Sleep: Unlocking the Power of Sleep and Dreams,https://www.goodreads.com/book/show/34466963-why-we-sleep,,Matthew Walker,"174,101","17,812",368,"2,570","October 3, 2017","September 28, 2017","Nonfiction, Science, Health, Psychology, Self Help, Audiobook, Neuroscience, Personal Development, Medicine, Biology",Scribner,,English,,,4.38
12177850,A Song of Ice and Fire,https://www.goodreads.com/book/show/12177850-a-song-of-ice-and-fire,A Song of Ice and Fire #1-5,George R.R. Martin,"59,298","1,803",5216,"2,569","July 22, 2011","January 1, 2000","Fantasy, Fiction, Science Fiction Fantasy, Adventure, Epic Fantasy, Novels, High Fantasy, Dragons, Science Fiction, Adult",Zatpix,9781780484259,English,,1780484259,4.60
2199,Team of Rivals: The Political Genius of Abraham Lincoln,https://www.goodreads.com/book/show/2199.Team_of_Rivals,,Doris Kearns Goodwin,"183,565","8,117",916,"2,568","September 26, 2006","October 25, 2005","History, Nonfiction, Biography, Politics, American History, Civil War, Presidents, Leadership, Historical, Audiobook",Simon & Schuster,,English,,,4.27
40727470,Stalking Jack the Ripper,https://www.goodreads.com/book/show/40727470-stalking-jack-the-ripper,Stalking Jack the Ripper #1,Kerri Maniscalco,"140,444","22,326",337,"2,566","September 20, 2016","September 20, 2016","Historical Fiction, Mystery, Young Adult, Historical, Romance, Horror, Fantasy, Thriller, Fiction, Mystery Thriller",Jimmy Patterson,,English,,,3.96
54775299,The Present,https://www.goodreads.com/book/show/54775299-the-present,VanWest #2,Kenneth Thomas,"2,432",81,200,"2,566",9781838056124,,"Science Fiction, Fiction, Dystopia, Young Adult, British Literature, Cyberpunk, Fantasy, Action, Post Apocalyptic, Thriller",,,English,,,3.62
54860443,One Last Stop,https://www.goodreads.com/book/show/54860443-one-last-stop,,Casey McQuiston,"215,920","33,843",418,"2,564","June 1, 2021","June 1, 2021","Romance, LGBT, Queer, Contemporary, Fiction, Lesbian, Audiobook, Adult, New Adult, Science Fiction",Griffin,9781250244499,English,,1250244498,3.94
59345230,Drowning,https://www.goodreads.com/book/show/59345230-drowning,,T.J. Newman,"25,806","4,670",304,"2,563","May 30, 2023","May 30, 2023","Thriller, Fiction, Mystery Thriller, Suspense, Audiobook, Mystery, Contemporary, Adult, Action, Survival",Avid Reader Press / Simon & Schuster,9781982177911,English,,1982177918,4.20
7331435,A Visit from the Goon Squad,https://www.goodreads.com/book/show/7331435-a-visit-from-the-goon-squad,Goon Squad #1,Jennifer Egan,"220,327","21,817",274,"2,558","June 8, 2010","June 8, 2010","Fiction, Contemporary, Music, Short Stories, Literary Fiction, Novels, Adult Fiction, Literature, Book Club, Adult",Knopf,9780307592835,English,"Pulitzer Prize for Fiction (2011), Orange Prize Nominee for Fiction Longlist (2011), PEN/Faulkner Award for Fiction Nominee (2011), Los Angeles Times Book Prize for Fiction (2010), National Book Critics Circle Award for Fiction (2010), Galaxy National Book Award for International Author of the Year (2011), Goodreads Choice Award Nominee for Fiction (2010), The Rooster -- The Morning News Tournament of Books (2011), Dublin Literary Award Nominee for Shortlist (2012)",0307592839,3.69
56313556,Making Hearts,https://www.goodreads.com/book/show/56313556-making-hearts,,Jack Getze,"2,289",55,148,"2,552","December 6, 2020","December 5, 2020","Fiction, Contemporary, Drama, Novels, Romance, Epic, Family",Down & Out Books,9781643961569,English,,164396156X,4.26
1499952,Daddy-Long-Legs,https://www.goodreads.com/book/show/1499952.Daddy_Long_Legs,Daddy-Long-Legs #1,Jean Webster,"65,083","8,669",249,"2,550","January 1, 1912","April 1, 1912","Classics, Fiction, Young Adult, Romance, Historical Fiction, Childrens, Novels, Historical, Coming Of Age, Humor",Hodder & Stoughton,,English,,,4.15
