id,title,link,series,author,rating_count,review_count,pages,score,date_published,first_published,genre,publisher,isbn,language,awards,isbn10,rating
139463,Maniac Magee,https://www.goodreads.com/book/show/139463.Maniac_Magee,,Jerry Spinelli,"124,057","4,889",184,"1,324","April 28, 2002","April 2, 1990","Young Adult, Fiction, Childrens, Middle Grade, Realistic Fiction, School, Classics, Read For School, Juvenile, Contemporary",Scholastic,9780590452038,English,"Newbery Medal (1991), Charlotte Award (1992), Nene Award (1996), Massachusetts Children's Book Award (1993), Flicker Tale Children's Book Award (1992), Pennsylvania Young Readers' Choice Award for Grades 6-8 (1992), Vermont Golden Dome Book Award (1992), Pacific Northwest Library Association Young Reader's Choice Award (1993), Charlie May Simon Children's Book Award Nominee (1993), Deutscher Jugendliteraturpreis Nominee for Jugendbuch (2001), New Mexico Land of Enchantment Award (1993), William Allen White Children's Book Award (1993), Rebecca Caudill Young Readers' Book Award (1993)",0590452037,3.89
3060485,Broken,https://www.goodreads.com/book/show/3060485-broken,,Shy Keenan,"3,599",165,305,"1,324","March 1, 2008","February 7, 2008","Nonfiction, Memoir, Biography, Abuse, True Crime, Autobiography, Psychology, True Story, Adult, Inspirational",Hodder & Stoughton,9780340937426,English,,0340937424,4.25
43049,The Sea Wolf,https://www.goodreads.com/book/show/43049.The_Sea_Wolf,,Jack London,"29,731","1,805",425,"1,324","June 1, 2005","April 3, 1904","Classics, Fiction, Adventure, Literature, Historical Fiction, Novels, American, Historical, Classic Literature, Philosophy",Alan Rodgers Books,9781598184310,English,,1598184318,4.05
13605727,Elixir,https://www.goodreads.com/book/show/13605727-elixir,Covenant #3.5,Jennifer L. Armentrout,"33,166","2,181",110,"1,324","November 27, 2012","November 22, 2012","Fantasy, Young Adult, Paranormal, Mythology, Romance, Paranormal Romance, Novella, Greek Mythology, Urban Fantasy, Supernatural",Spencer Hill Press,9781937053413,English,,1937053415,4.35
89763,Esperanza Rising,https://www.goodreads.com/book/show/89763.Esperanza_Rising,,Pam Muñoz Ryan,"98,975","8,302",262,"1,323","September 27, 2002","October 1, 2000","Historical Fiction, Young Adult, Middle Grade, Fiction, Childrens, Realistic Fiction, Historical, School, Cultural, Family","Scholastic, Inc.",9780439120425,English,,043912042X,4.03
49015231,Growing Up American,https://www.goodreads.com/book/show/49015231-growing-up-american,,Rafael Polo,862,11,Kindle,"1,323","July 25, 2019","Published July 25, 2019",,"Covenant Books, Inc.",,,,,4.28
59687517,Son of Mercia,https://www.goodreads.com/book/show/59687517-son-of-mercia,Eagle of Mercia Chronicles #1,M.J. Porter,"1,451",66,338,"1,323","February 16, 2022","Published February 16, 2022","Historical Fiction, Historical, Fiction, Medieval, Anglo Saxon",Boldwood Books,9781802807486,English,,1802807489,4.23
1814843,The Siege of Macindaw,https://www.goodreads.com/book/show/1814843.The_Siege_of_Macindaw,Ranger's Apprentice #6,John Flanagan,"67,379","1,893",320,"1,322","August 4, 2006","May 1, 2006","Fantasy, Young Adult, Adventure, Fiction, Middle Grade, Action, Young Adult Fantasy, Medieval, Childrens, Audiobook",Puffin Books,9781741661347,English,,174166134X,4.34
5936,The Poetry of Pablo Neruda,https://www.goodreads.com/book/show/5936.The_Poetry_of_Pablo_Neruda,,Pablo Neruda,"19,287",349,1040,"1,322","April 1, 2005","December 1, 1951","Poetry, Classics, Fiction, Romance, Literature, Spanish Literature, Nobel Prize, Latin American, Latin American Literature, Unfinished",Farrar Straus Giroux,9780374529604,English,,0374529604,4.44
16007855,Sweet Reckoning,https://www.goodreads.com/book/show/16007855-sweet-reckoning,Sweet #3,Wendy Higgins,"33,822","2,642",379,"1,322","April 29, 2014","April 29, 2014","Young Adult, Paranormal, Fantasy, Romance, Angels, Demons, Paranormal Romance, Supernatural, Urban Fantasy, Young Adult Fantasy",HarperTeen,9780062265975,English,,0062265970,4.29
