id,title,link,series,author,rating_count,review_count,pages,score,date_published,first_published,genre,publisher,isbn,language,awards,isbn10,rating
475339,Madeline,https://www.goodreads.com/book/show/475339.Madeline,Madeline #1,Ludwig Bemelmans,"210,786","2,290",44,607,"January 1, 1989","January 1, 1939","Picture Books, Childrens, Classics, Fiction, France, Poetry, Kids, Juvenile, Realistic Fiction, Young Adult",London: Hippo,9780590133371,English,,0590133373,4.25
75519,Métaphysique des tubes,https://www.goodreads.com/book/show/75519.M_taphysique_des_tubes,,Amélie Nothomb,"14,777","1,082",156,607,"January 10, 2004","January 1, 2000","Fiction, France, Contemporary, Japan, Roman, Novels, Belgium, French Literature, Literature, Belgian",Le Livre de Poche,9782253152842,French,,2253152846,3.92
15801381,Chasing the Prophecy,https://www.goodreads.com/book/show/15801381-chasing-the-prophecy,Beyonders #3,Brandon Mull,"21,223","1,381",512,607,"March 12, 2013","March 12, 2013","Fantasy, Young Adult, Middle Grade, Fiction, Adventure, Magic, Childrens, Audiobook, Action, Young Adult Fantasy",Aladdin,9781416997962,English,,1416997962,4.38
59268,The Bartimaeus Trilogy Boxed Set,https://www.goodreads.com/book/show/59268.The_Bartimaeus_Trilogy_Boxed_Set,Bartimaeus #1-3,Jonathan Stroud,"5,864",280,1552,607,"August 29, 2006","January 1, 2012","Fantasy, Young Adult, Fiction, Magic, Young Adult Fantasy, Adventure, Science Fiction Fantasy, Childrens, Middle Grade, Humor","Little, Brown Books for Young Readers",9781423104209,English,,142310420X,4.43
99110,The Complete Tales and Poems of Winnie-the-Pooh,https://www.goodreads.com/book/show/99110.The_Complete_Tales_and_Poems_of_Winnie_the_Pooh,Winnie-the-Pooh #1-4,A.A. Milne,"44,669",526,557,607,"October 1, 2001","January 1, 1961","Classics, Childrens, Fiction, Poetry, Fantasy, Picture Books, Short Stories, Animals, Literature, Middle Grade",Dutton Books for Young Readers,9780525467267,English,,0525467262,4.48
248069,Child of All Nations,https://www.goodreads.com/book/show/248069.Child_of_All_Nations,Tetralogi Buru #2,Pramoedya Ananta Toer,"7,069",575,352,607,"May 1, 1996","January 1, 1975","Fiction, Novels, Historical Fiction, Indonesian Literature, Literature, Classics, Asia, Historical, Romance, Literary Fiction",Penguin Books,9780140256338,English,,0140256334,4.41
6858,Hot Six,https://www.goodreads.com/book/show/6858.Hot_Six,Stephanie Plum #6,Janet Evanovich,"129,852","2,766",336,606,"June 15, 2001","July 14, 2000","Mystery, Fiction, Humor, Chick Lit, Romance, Crime, Comedy, Mystery Thriller, Contemporary, Adult",St. Martin's Paperbacks,9780312976279,English,,0312976275,4.19
7307503,Archangel's Consort,https://www.goodreads.com/book/show/7307503-archangel-s-consort,Guild Hunter #3,Nalini Singh,"42,845","1,940",324,606,"February 10, 2011","January 25, 2011","Paranormal, Urban Fantasy, Romance, Paranormal Romance, Angels, Fantasy, Vampires, Adult, Supernatural, Fiction",Gollancz,9780575095779,English,,0575095776,4.22
126675,The Nine Tailors,https://www.goodreads.com/book/show/126675.The_Nine_Tailors,Lord Peter Wimsey #9,Dorothy L. Sayers,"19,544","1,566",397,606,"January 1, 1989","January 1, 1934","Mystery, Fiction, Crime, Classics, Mystery Thriller, British Literature, Detective, Historical Fiction, 20th Century, Audiobook",Harcourt Brace Jovanovich,9780151658978,English,,0151658978,4.03
17668473,Prisoner of Night and Fog,https://www.goodreads.com/book/show/17668473-prisoner-of-night-and-fog,Prisoner of Night and Fog #1,Anne Blankman,"10,138","1,681",401,606,"April 22, 2014","April 22, 2014","Historical Fiction, Young Adult, Historical, Romance, Mystery, Fiction, World War II, War, Teen, Young Adult Historical Fiction",Balzer + Bray,9780062278814,English,,0062278819,4.04
13455782,Shatter Me,https://www.goodreads.com/book/show/13455782-shatter-me,Shatter Me #1,Tahereh Mafi,"774,746","77,115",338,606,"October 2, 2012","November 15, 2011","Fantasy, Young Adult, Dystopia, Science Fiction, Fiction, Paranormal, Young Adult Fantasy, Audiobook, Supernatural, Fantasy Romance",HarperCollins,9780062085504,English,,0062085506,3.87
61036828,Chloe's Purpose,https://www.goodreads.com/book/show/61036828-chloe-s-purpose,Jack's Reign #2,Julie Mannino,23,15,275,606,"May 5, 2022","Published May 5, 2022",Fantasy,,,English,,,4.70
11686,The Stories of John Cheever,https://www.goodreads.com/book/show/11686.The_Stories_of_John_Cheever,,John Cheever,"15,036",836,693,605,"May 16, 2000","January 1, 1978","Short Stories, Fiction, Classics, Literature, American, Literary Fiction, The United States Of America, 20th Century, American Fiction, Short Story Collection",Vintage International,9780375724428,English,,0375724427,4.27
6344423,Intertwined,https://www.goodreads.com/book/show/6344423-intertwined,Intertwined #1,Gena Showalter,"18,681","1,266",440,605,"August 25, 2009","August 18, 2009","Young Adult, Paranormal, Fantasy, Vampires, Romance, Werewolves, Paranormal Romance, Supernatural, Urban Fantasy, Fiction",Harlequin Teen,9780373210022,English,,0373210027,3.87
