id,title,link,series,author,rating_count,review_count,pages,score,date_published,first_published,genre,publisher,isbn,language,awards,isbn10,rating
38720939,A Very Large Expanse of Sea,https://www.goodreads.com/book/show/38720939-a-very-large-expanse-of-sea,,Tahereh Mafi,"59,445","10,484",310,729,"October 16, 2018","October 16, 2018","Young Adult, Contemporary, Romance, Fiction, Audiobook, Realistic Fiction, Young Adult Contemporary, Historical Fiction, Young Adult Romance, Coming Of Age",HarperTeen,9780062866561,English,,0062866567,4.10
26214866,In the Clearing,https://www.goodreads.com/book/show/26214866-in-the-clearing,Tracy Crosswhite #3,Robert Dugoni,"53,557","2,130",335,729,"May 17, 2016","May 17, 2016","Mystery, Fiction, Thriller, Crime, Mystery Thriller, Audiobook, Suspense, Detective, Adult, Murder Mystery",Thomas & Mercer,,English,,,4.27
18404173,The Romanov Sisters: The Lost Lives of the Daughters of Nicholas and Alexandra,https://www.goodreads.com/book/show/18404173-the-romanov-sisters,The Romanov Sisters #2,Helen Rappaport,"22,612","2,218",492,729,"June 3, 2014","June 3, 2014","Nonfiction, History, Biography, Russia, Historical, Audiobook, Biography Memoir, Russian History, Romanovs, Adult",St. Martin's Press,9781250020208,English,,1250020204,3.87
40117,The Unconsoled,https://www.goodreads.com/book/show/40117.The_Unconsoled,,Kazuo Ishiguro,"14,921","2,056",535,728,"January 1, 1995","January 1, 1995","Fiction, Contemporary, Literary Fiction, Literature, Novels, Fantasy, British Literature, Music, Japan, 20th Century",Faber and Faber,9780571225392,English,,057122539X,3.58
794779,Le Grand Meaulnes,https://www.goodreads.com/book/show/794779.Le_Grand_Meaulnes,,Alain-Fournier,"12,896","1,095",206,728,"July 1, 1994","January 1, 1913","Classics, Fiction, France, French Literature, Literature, 20th Century, Romance, Novels, Roman, Coming Of Age",Penguin Classics,9780140182828,English,,0140182829,3.72
41715111,The Fall of the Phoenix,https://www.goodreads.com/book/show/41715111-the-fall-of-the-phoenix,Heroes of Troy #1,Daniel Kelly,305,64,244,728,"August 30, 2018","August 30, 2018","Historical Fiction, Fantasy, Greek Mythology, Fiction, Historical, Retellings, Book Club",olympia publishers,9781788301954,English,,1788301951,4.40
64218,Eric,https://www.goodreads.com/book/show/64218.Eric,Discworld #9,Terry Pratchett,"71,971","2,580",197,727,"July 1, 2008","January 1, 1990","Fantasy, Fiction, Humor, Comedy, Science Fiction Fantasy, Audiobook, Magic, Adventure, Young Adult, Adult",Harper,9780380821211,English,,0380821214,3.78
215631,Pay It Forward,https://www.goodreads.com/book/show/215631.Pay_It_Forward,,Catherine Ryan Hyde,"26,742","1,293",311,727,"October 1, 2000","January 1, 1999","Fiction, Contemporary, Inspirational, Young Adult, Drama, Realistic Fiction, Novels, Adult, Media Tie In, Adult Fiction",Pocket Books,9780743412025,English,,0743412028,4.19
3491072,حول العالم في 200 يوم,https://www.goodreads.com/book/show/3491072-200,,أنيس منصور,"11,186",939,604,727,"January 1, 2008","January 1, 1963","Travel, Nonfiction, Literature, History, Biography, Unfinished, Adventure, Egypt, Sociology",دار الشروق,(ISBN10:,Arabic,,,4.06
28385,In the Shadow of Young Girls in Flower,https://www.goodreads.com/book/show/28385.In_the_Shadow_of_Young_Girls_in_Flower,À la recherche du temps perdu #2,Marcel Proust,"14,492","1,326",533,727,"January 25, 2005","June 23, 1919","Classics, Fiction, France, French Literature, Literature, Novels, 20th Century, Literary Fiction, Philosophy, Romance",Penguin Classics,9780143039075,English,,0143039075,4.39
71458,Stupeur et tremblements,https://www.goodreads.com/book/show/71458.Stupeur_et_tremblements,,Amélie Nothomb,"34,724","3,068",187,727,"June 1, 2001","August 26, 1999","Fiction, France, Japan, Contemporary, French Literature, Novels, Roman, Belgium, Literature, Belgian",Le Livre de Poche,,French,,,3.73
36373463,Us Against You,https://www.goodreads.com/book/show/36373463-us-against-you,Beartown #2,Fredrik Backman,"174,033","19,518",448,727,"June 5, 2018","August 21, 2017","Fiction, Contemporary, Audiobook, Sports, Adult, Literary Fiction, Adult Fiction, LGBT, Sweden, Family",Atria Books,9781501160790,English,,1501160796,4.36
41574189,Stepping Beyond Intention,https://www.goodreads.com/book/show/41574189-stepping-beyond-intention,,Daniel Mangena,106,9,,727,,,"Nonfiction, Epic",,,,,,4.30
1911,The World Is Flat: A Brief History of the Twenty-first Century,https://www.goodreads.com/book/show/1911.The_World_Is_Flat,,Thomas L. Friedman,"101,864","3,676",593,726,"April 18, 2006","January 1, 2005","Nonfiction, History, Business, Economics, Politics, Technology, Sociology, Science, Education, Society","Farrar, Straus and Giroux (NY)",9780374292799,English,,0374292795,3.69
