id,title,link,series,author,rating_count,review_count,pages,score,date_published,first_published,genre,publisher,isbn,language,awards,isbn10,rating
1231511,Dark River,https://www.goodreads.com/book/show/1231511.Dark_River,Warriors: Power of Three #2,Erin Hunter,"21,944",582,322,391,"December 26, 2007","December 26, 2007","Fantasy, Animals, Middle Grade, Childrens, Fiction, Young Adult, Cats, Adventure, Animal Fiction, Novels",HarperCollins,9780060892050,English,,0060892056,4.29
147842,The High King's Tomb,https://www.goodreads.com/book/show/147842.The_High_King_s_Tomb,Green Rider #3,Kristen Britain,"17,033",625,679,391,"November 1, 2007","January 1, 2007","Fantasy, Fiction, High Fantasy, Magic, Adventure, Epic Fantasy, Young Adult, Science Fiction Fantasy, Romance, Adult",DAW,9780756402662,English,,0756402662,4.25
321545,A Morbid Taste for Bones,https://www.goodreads.com/book/show/321545.A_Morbid_Taste_for_Bones,Chronicles of Brother Cadfael #1,Ellis Peters,"40,919","2,155",197,391,"January 1, 1994","August 1, 1977","Mystery, Historical Fiction, Fiction, Historical, Crime, Medieval, Historical Mystery, Mystery Thriller, Detective, British Literature",Grand Central Publishing,9780446400152,English,,0446400157,3.97
14967,A Trip to the Stars,https://www.goodreads.com/book/show/14967.A_Trip_to_the_Stars,,Nicholas Christopher,"2,590",384,499,391,"February 20, 2001","February 15, 2000","Fiction, Magical Realism, Fantasy, Novels, Literary Fiction, Coming Of Age, Young Adult, Contemporary, Adult Fiction, Literature",Touchstone,9780743203302,English,,0743203305,4.27
3790931,العنكبوت,https://www.goodreads.com/book/show/3790931,,مصطفى محمود,"12,791","1,690",98,391,دار المعارف,"January 1, 1965","Novels, Fiction, Philosophy, Science Fiction, Literature, Audiobook, Short Stories, Religion, Egypt, Mystery",,9789770811016,Arabic,,9770811017,3.84
7247586,The Flight of the Feathered Serpent,https://www.goodreads.com/book/show/7247586-the-flight-of-the-feathered-serpent,,Armando Cosani,115,24,224,391,"June 24, 2009","January 1, 1953","Religion, Spirituality, Nonfiction",Absolute Publishing Press,9780978986414,English,,0978986415,4.46
7724257,Crown of Crystal Flame,https://www.goodreads.com/book/show/7724257-crown-of-crystal-flame,Tairen Soul #5,C.L. Wilson,"9,440",612,469,391,"October 26, 2010","October 26, 2010","Fantasy, Romance, Fantasy Romance, Magic, Fae, Paranormal, Paranormal Romance, Adult, High Fantasy, Shapeshifters",Avon,9780062018960,English,,0062018965,4.38
420780,If You Deceive,https://www.goodreads.com/book/show/420780.If_You_Deceive,MacCarrick Brothers #3,Kresley Cole,"13,145",640,356,391,"May 22, 2007","May 22, 2007","Historical Romance, Romance, Historical, Historical Fiction, Beauty and The Beast, Adult, Scotland, Regency, Fiction, Erotica",Pocket,9781416503613,English,,1416503617,4.14
10830285,Reckless Magic,https://www.goodreads.com/book/show/10830285-reckless-magic,Star-Crossed #1,Rachel Higginson,"14,141","1,091",327,391,,"March 14, 2011","Fantasy, Young Adult, Paranormal, Romance, Magic, Paranormal Romance, Witches",,,,,,3.94
112879,Once Upon a Crime,https://www.goodreads.com/book/show/112879.Once_Upon_a_Crime,The Sisters Grimm #4,Michael Buckley,"20,116",657,272,391,"May 1, 2007","May 1, 2007","Fantasy, Mystery, Middle Grade, Fairy Tales, Fiction, Childrens, Young Adult, Adventure, Magic, Retellings",Amulet Harry N. Abrams La Martinière Groups,9780810916104,English,,081091610X,4.28
177250,The Mirror of Her Dreams,https://www.goodreads.com/book/show/177250.The_Mirror_of_Her_Dreams,Mordant's Need #1,Stephen R. Donaldson,"13,706",456,656,391,"June 3, 2003","September 12, 1986","Fantasy, Fiction, Science Fiction Fantasy, Romance, Science Fiction, Epic Fantasy, High Fantasy, Magic, Adventure, Epic",Del Rey,9780345459855,English,,0345459857,3.93
248876,"Berserk, Vol. 12",https://www.goodreads.com/book/show/248876.Berserk_Vol_12,ベルセルク [Berserk] #12,Kentaro Miura,"8,667",351,229,391,"July 25, 2006","September 30, 1996","Manga, Fantasy, Comics, Horror, Graphic Novels, Fiction, Seinen, Comics Manga, Dark Fantasy, Action",Dark Horse Manga,9781593074845,English,,1593074840,4.75
17906995,Requiem for Humanity,https://www.goodreads.com/book/show/17906995-requiem-for-humanity,,Joseph Sweet,26,6,218,391,"May 10, 2013","May 10, 2013",Zombies,Forsaken Press via Createspace,9781484889688,English,,1484889681,4.42
18337823,The Other Side,https://www.goodreads.com/book/show/18337823-the-other-side,,Faraaz Kazi,412,78,320,391,"October 31, 2013","January 1, 2013","Horror, Paranormal, Short Stories, Thriller, Fiction, Indian Literature, Fantasy",Mahaveer Publishers (Vaibhav Book Service),9789350880760,English,,9350880768,3.54
11339,100 Love Sonnets,https://www.goodreads.com/book/show/11339.100_Love_Sonnets,,Pablo Neruda,"17,227",834,232,391,"January 1, 1986","January 1, 1959","Poetry, Classics, Romance, Spanish Literature, Fiction, Love, Latin American, Literature, 20th Century, Adult",University of Texas Press,9780292760288,English,,0292760280,4.36
149197,The Science of Mind,https://www.goodreads.com/book/show/149197.The_Science_of_Mind,,Ernest Shurtleff Holmes,"2,382",101,364,391,"November 14, 2006","January 1, 1938","Spirituality, Psychology, Nonfiction, Philosophy, Science, Self Help, Metaphysics, Religion, Classics, New Age",Murine Press,9780975309384,English,,0975309382,4.35
202146,Flyboys: A True Story of Courage,https://www.goodreads.com/book/show/202146.Flyboys,,James D. Bradley,"21,437","1,387",464,391,"September 14, 2004","September 30, 2003","History, Nonfiction, World War II, Military Fiction, War, Military History, Biography, Historical, Aviation, American History",Back Bay Books,9780316159432,English,,0316159433,4.19
18081150,Tilt,https://www.goodreads.com/book/show/18081150-tilt,Dreams of Chaos #2,Ashley Chappell,54,37,300,391,"October 11, 2013","October 5, 2013",,Center One Publishing,9781939985019,English,,1939985013,4.57
17259227,Patience's Love,https://www.goodreads.com/book/show/17259227-patience-s-love,,Ronda Paige,10,0,344,391,"November 13, 2012","November 13, 2012",,Center One Books,9780983002291,English,,0983002290,5.00
20886702,The Iron-Jawed Boy and the Hand of the Moon,https://www.goodreads.com/book/show/20886702-the-iron-jawed-boy-and-the-hand-of-the-moon,The Guardians of Illyria #2,Nikolas Lee,131,35,206,391,"February 14, 2014","January 1, 2014","Fantasy, Mythology, Young Adult",CreateSpace Independent Publishing Platform,9781494318321,English,,1494318326,4.47
15735683,Till The Last Breath,https://www.goodreads.com/book/show/15735683-till-the-last-breath,,Durjoy Datta,"6,719",464,237,391,"September 1, 2012","September 15, 2013","Romance, Fiction, Indian Literature, Love, India, Young Adult, Romantic, Contemporary, Novels, Love Story",Grapevine India Publishers Pvt. Ltd.,9789381841181,English,,9381841187,3.98
22817757,The Trouble with Playing Cupid,https://www.goodreads.com/book/show/22817757-the-trouble-with-playing-cupid,Cupid #1,Tamara Philip,81,15,176,391,"July 23, 2014","July 23, 2014","Romance, Contemporary",Vanilla Heart Publishing,,English,,,4.00
21411058,Bad Romeo,https://www.goodreads.com/book/show/21411058-bad-romeo,Starcrossed #1,Leisa Rayven,"24,946","3,428",417,391,"December 23, 2014","December 23, 2014","Romance, New Adult, Contemporary, Contemporary Romance, College, Adult, Drama, Audiobook, Fiction, Chick Lit",St. Martin’s Griffin,,English,,,3.99
24473763,Radiance,https://www.goodreads.com/book/show/24473763-radiance,Wraith Kings #1,Grace Draven,"57,127","6,496",297,391,,"January 11, 2015","Fantasy, Romance, Fantasy Romance, Paranormal, New Adult, Magic, Adult",,,,,,4.01
21412400,The First Bad Man,https://www.goodreads.com/book/show/21412400-the-first-bad-man,,Miranda July,"28,007","3,492",288,391,"January 13, 2015","January 13, 2015","Fiction, Contemporary, Novels, Literary Fiction, Audiobook, Queer, LGBT, Adult Fiction, American, Womens",Scribner,9781439172568,English,,1439172560,3.63
26114493,Exile for Dreamers,https://www.goodreads.com/book/show/26114493-exile-for-dreamers,Stranje House #2,Kathleen Baldwin,"1,511",211,384,391,"May 24, 2016","May 24, 2016","Historical Fiction, Young Adult, Romance, Historical, Mystery, Fantasy, Historical Romance, Regency, Fiction, Espionage",Tor Teen,9780765376022,English,,0765376024,4.13
25064648,The Reader,https://www.goodreads.com/book/show/25064648-the-reader,The Reader Trilogy #1,Traci Chee,"11,956","2,334",442,391,"September 13, 2016","September 13, 2016","Fantasy, Young Adult, Fiction, Young Adult Fantasy, Adventure, Books About Books, Pirates, Magic, Romance, High Fantasy",G.P. Putnam's Sons Books for Young,9780399176777,English,,0399176772,3.79
3722183,A God in Ruins,https://www.goodreads.com/book/show/3722183-a-god-in-ruins,Todd Family #2,Kate Atkinson,"55,828","6,849",468,391,"May 5, 2015","May 1, 2015","Fiction, Historical Fiction, Historical, War, Audiobook, Literary Fiction, World War II, British Literature, Adult, Contemporary","Little, Brown and Company",9780316176538,English,,0316176532,3.95
179609,Imperialism: The Highest Stage of Capitalism,https://www.goodreads.com/book/show/179609.Imperialism,,Vladimir Lenin,"7,237",504,192,391,"August 20, 1996","April 1, 1917","Politics, Nonfiction, Economics, Philosophy, Theory, History, Classics, Russia, Sociology, Lenin",Pluto Press,9780745310350,English,,0745310354,4.22
40367270,Four Dead Queens,https://www.goodreads.com/book/show/40367270-four-dead-queens,,Astrid Scholte,"24,662","4,081",413,391,"February 26, 2019","February 26, 2019","Fantasy, Young Adult, Mystery, Young Adult Fantasy, Romance, Fiction, Science Fiction, High Fantasy, Audiobook, Dystopia",G.P. Putnam's Sons Books for Young Readers,9780525513926,English,,0525513922,3.80
51854625,The Devil and the Dark Water,https://www.goodreads.com/book/show/51854625-the-devil-and-the-dark-water,,Stuart Turton,"47,871","7,425",463,391,"October 6, 2020","October 1, 2020","Mystery, Historical Fiction, Fiction, Mystery Thriller, Thriller, Historical, Fantasy, Crime, Adult, Audiobook",Sourcebooks Landmark,9781728206028,English,,1728206022,3.85
9492488,Misery,https://www.goodreads.com/book/show/9492488-misery,,Stephen King,"667,129","24,221",369,391,"July 7, 2011","June 8, 1987","Horror, Fiction, Thriller, Mystery, Suspense, Mystery Thriller, Adult, Audiobook, Novels, Classics",Hodder & Stoughton,,English,,,4.21
