id,title,link,series,author,rating_count,review_count,pages,score,date_published,first_published,genre,publisher,isbn,language,awards,isbn10,rating
381102,Griffin & Sabine,https://www.goodreads.com/book/show/381102.Griffin_Sabine,Griffin & Sabine #1,Nick Bantock,"67,005","1,574",46,414,"January 1, 2001","January 1, 1991","Fiction, Art, Fantasy, Romance, Graphic Novels, Mystery, Magical Realism, Adult Fiction, Adult, Contemporary",Raincoast Books,9781551924014,English,,1551924013,4.01
13170607,Edge of Dawn,https://www.goodreads.com/book/show/13170607-edge-of-dawn,Midnight Breed #11,Lara Adrian,"12,648","1,144",313,414,"February 21, 2013","January 22, 2013","Paranormal Romance, Paranormal, Vampires, Romance, Fantasy, Urban Fantasy, Adult, Supernatural, Fiction, Aliens",Delacorte Press,,English,,,4.23
18211536,Rush Too Far,https://www.goodreads.com/book/show/18211536-rush-too-far,Rosemary Beach #4,Abbi Glines,"32,927","1,972",258,414,"May 6, 2014","May 6, 2014","Romance, New Adult, Contemporary, Contemporary Romance, Young Adult, Chick Lit, Erotica, Drama, Adult, Love",Atria Books,,English,,,4.19
25724648,Home: A Hidden Tale - Sinister Tales,https://www.goodreads.com/book/show/25724648-home,,Anna Gallegos,31,0,15,414,"June 11, 2015","June 11, 2015",Horror,Blvnp Incorporated,,English,,,4.45
18194,The Cyberiad,https://www.goodreads.com/book/show/18194.The_Cyberiad,,Stanisław Lem,"12,478",898,295,413,"December 16, 2002","January 1, 1965","Science Fiction, Fiction, Short Stories, Humor, Polish Literature, Fantasy, Science Fiction Fantasy, Classics, Speculative Fiction, Poland",Harcourt,9780156027595,English,,0156027593,4.15
2314315,Rogue,https://www.goodreads.com/book/show/2314315.Rogue,Shifters #2,Rachel Vincent,"18,532",810,394,413,"April 1, 2008","April 1, 2008","Urban Fantasy, Paranormal, Shapeshifters, Fantasy, Romance, Paranormal Romance, Adult, Fiction, Supernatural, Werewolves",MIRA,9780778325550,English,,0778325555,4.09
474858,A Bad Case of Stripes,https://www.goodreads.com/book/show/474858.A_Bad_Case_of_Stripes,,David Shannon,"83,900","2,832",32,413,,"January 1, 1998","Picture Books, Childrens, Fiction, Fantasy, Humor, School, Kids",,,,,,4.26
6219415,زمن الخيول البيضاء,https://www.goodreads.com/book/show/6219415,الملهاة الفلسطينية #2,Ibrahim Nasrallah,"10,399","2,095",511,413,"January 1, 2007","January 1, 2007","Novels, Historical Fiction, Fiction, Literature, Historical, Adult Fiction, Contemporary, Unfinished, Asia, Asian Literature",الدار العربية للعلوم ناشرون,9789953361840,Arabic,,9953361843,4.43
385742,Gregor and the Prophecy of Bane,https://www.goodreads.com/book/show/385742.Gregor_and_the_Prophecy_of_Bane,Underland Chronicles #2,Suzanne Collins,"46,223","2,313",312,413,"June 25, 2013","January 1, 2004","Fantasy, Young Adult, Fiction, Middle Grade, Adventure, Childrens, Audiobook, Juvenile, Animals, Science Fiction",Scholastic Paperbacks,9780439650762,English,,0439650763,4.21
7352840,City of Ghosts,https://www.goodreads.com/book/show/7352840-city-of-ghosts,Downside Ghosts #3,Stacia Kane,"9,368",755,408,413,"August 5, 2010","May 19, 2010","Urban Fantasy, Paranormal, Fantasy, Ghosts, Magic, Witches, Romance, Adult, Paranormal Romance, Dystopia",Harper Voyager,9780007352845,English,,0007352840,4.22
6557156,Unholy Magic,https://www.goodreads.com/book/show/6557156-unholy-magic,Downside Ghosts #2,Stacia Kane,"10,459",763,343,413,"July 6, 2010","June 1, 2010","Urban Fantasy, Paranormal, Fantasy, Ghosts, Magic, Witches, Romance, Adult, Paranormal Romance, Fiction",Del Rey,9780345515582,English,,0345515587,4.07
66717,"I, Lucifer",https://www.goodreads.com/book/show/66717.I_Lucifer,,Glen Duncan,"9,331",969,272,413,"April 2, 2003","July 1, 2002","Fiction, Fantasy, Humor, Horror, Religion, Supernatural, Paranormal, Contemporary, Urban Fantasy, Angels",Grove Press,9780802140142,English,,0802140149,3.60
105576,Five Point Someone: What Not to Do at IIT,https://www.goodreads.com/book/show/105576.Five_Point_Someone,,Chetan Bhagat,"89,776","2,476",267,413,"January 1, 2011","January 1, 2004","Fiction, Indian Literature, India, Romance, Contemporary, Novels, Young Adult, Humor, Drama, Comedy",Rupa Publications,9788129104595,English,,8129104598,3.43
