id,title,link,series,author,rating_count,review_count,pages,score,date_published,first_published,genre,publisher,isbn,language,awards,isbn10,rating
11882171,Touch,https://www.goodreads.com/book/show/11882171-touch,Denazen #1,Jus Accardo,"14,698","1,070",284,388,"November 1, 2011","October 1, 2011","Young Adult, Paranormal, Fantasy, Romance, Paranormal Romance, Supernatural, Urban Fantasy, Science Fiction, Dystopia, Fiction","Entangled Publishing, LLC",9781937044459,English,,1937044459,3.80
68400,Bitten & Smitten,https://www.goodreads.com/book/show/68400.Bitten_Smitten,Immortality Bites #1,Michelle Rowen,"8,619",518,400,388,"January 1, 2006","January 1, 2006","Vampires, Paranormal, Paranormal Romance, Romance, Fantasy, Urban Fantasy, Fiction, Adult, Chick Lit, Supernatural",Forever,9780446617000,English,,0446617008,3.72
15982975,The Stolen: Two Short Stories,https://www.goodreads.com/book/show/15982975-the-stolen,The Meaning Wars #2,Michelle Browne,97,20,100,388,"August 31, 2012","August 30, 2012","Short Stories, Science Fiction, Dystopia, Fiction",Smashwords,,English,,,4.12
249043,Darkness Visible,https://www.goodreads.com/book/show/249043.Darkness_Visible,,William Golding,"1,520",127,272,388,"February 15, 1999","January 1, 1979","Fiction, Literature, Literary Fiction, Classics, Novels, Historical Fiction, Nobel Prize, British Literature, Contemporary, Drama","Farrar, Straus and Giroux",9780374525606,English,,0374525609,3.49
11432,Reunion,https://www.goodreads.com/book/show/11432.Reunion,Redemption #5,Karen Kingsbury,"16,032",386,400,388,"June 21, 2004","June 1, 2004","Christian Fiction, Christian, Fiction, Romance, Christian Romance, Inspirational, Adult Fiction, Contemporary, Christianity, Religion","Tyndale House Publishers, Inc.",9780842386883,English,,0842386882,4.47
10866233,The List,https://www.goodreads.com/book/show/10866233-the-list,,Siobhan Vivian,"29,308","3,536",336,388,"April 1, 2012","April 1, 2012","Young Adult, Contemporary, Fiction, Realistic Fiction, Teen, Romance, High School, Chick Lit, Young Adult Contemporary, Drama",Push,9780545169172,English,,0545169178,3.39
15777621,This Song Will Save Your Life,https://www.goodreads.com/book/show/15777621-this-song-will-save-your-life,,Leila Sales,"26,559","3,752",276,388,"September 17, 2013","September 17, 2013","Young Adult, Contemporary, Music, Romance, Realistic Fiction, Fiction, Young Adult Contemporary, Mental Health, Coming Of Age, High School","Farrar, Straus and Giroux (BYR)",9780374351380,English,,0374351384,3.90
21058784,"Leadership: Past, Present & Future",https://www.goodreads.com/book/show/21058784-leadership,,Carlos Rivera,52,14,126,388,"December 1, 2008","March 1, 2005","Leadership, Business, Nonfiction, Self Help",Power Publications,9781596085466,English,,1596085460,4.04
1607269,Madilog,https://www.goodreads.com/book/show/1607269.Madilog,,Tan Malaka,"2,405",185,539,388,"January 1, 2000","January 1, 1946","Philosophy, Nonfiction, Indonesian Literature, History, Politics, Unfinished, Literature, Biography, Social Science, Historical",Teplok Press,,Indonesian,,,4.24
22080473,And After,https://www.goodreads.com/book/show/22080473-and-after,Until the End of the World #2,Sarah Lyons Fleming,"4,361",342,353,388,"May 15, 2014","May 13, 2014","Zombies, Horror, Post Apocalyptic, Romance, Dystopia, Fiction, Audiobook, Apocalyptic, Science Fiction, Fantasy",,,English,,,4.44
