id,title,link,series,author,rating_count,review_count,pages,score,date_published,first_published,genre,publisher,isbn,language,awards,isbn10,rating
17568373,A Sound of Thunder,https://www.goodreads.com/book/show/17568373-a-sound-of-thunder,,Ray Bradbury,"6,944",681,15,430,http://www.scaryforkids.com/,"January 1, 1951","Short Stories, Science Fiction, Classics, Fiction, Time Travel, Fantasy, School, Read For School, Adventure, Dystopia",,,English,,,4.09
17167084,How the Light Gets In,https://www.goodreads.com/book/show/17167084-how-the-light-gets-in,Chief Inspector Armand Gamache #9,Louise Penny,"81,338","7,658",405,430,"September 1, 2013","August 27, 2013","Mystery, Fiction, Audiobook, Canada, Mystery Thriller, Crime, Thriller, Detective, Adult, Suspense",Minotaur Books,9780312655471,English,,0312655479,4.47
26233572,I See You,https://www.goodreads.com/book/show/26233572-i-see-you,,Clare Mackintosh,"73,356","7,177",386,430,"April 4, 2017","February 21, 2017","Thriller, Mystery, Fiction, Mystery Thriller, Crime, Suspense, Psychological Thriller, Audiobook, Adult, Contemporary",Sphere,(ISBN10:,English,,,3.87
45636763,All of Me,https://www.goodreads.com/book/show/45636763-all-of-me,,Kevine Walcott,130,5,38,430,"April 28, 2019","Published April 28, 2019",,Independently published,9781095642580,English,,1095642588,4.43
36323798,Aru Shah and the Tree of Wishes,https://www.goodreads.com/book/show/36323798-aru-shah-and-the-tree-of-wishes,Pandava #3,Roshani Chokshi,"6,297",734,349,430,"April 7, 2020","April 7, 2020","Fantasy, Middle Grade, Mythology, Fiction, Adventure, Young Adult, Magic, Audiobook, Childrens, Urban Fantasy",Rick Riordan Presents,9781368055079,English,,1368055079,4.40
16424,Peril at End House,https://www.goodreads.com/book/show/16424.Peril_at_End_House,Hercule Poirot #8,Agatha Christie,"65,225","4,334",287,429,"January 1, 2001","January 1, 1932","Mystery, Fiction, Crime, Classics, Mystery Thriller, Detective, Audiobook, Murder Mystery, British Literature, Thriller",HarperCollins,9780007119301,English,,0007119305,4.00
177187,102 Minutes: The Untold Story of the Fight to Survive Inside the Twin Towers,https://www.goodreads.com/book/show/177187.102_Minutes,,Jim Dwyer,"10,731","1,274",384,429,"January 10, 2006","January 4, 2005","Nonfiction, History, True Crime, American History, Terrorism, Survival, Historical, Biography, Audiobook, War",Times Books,9780805080322,English,,0805080325,4.29
26950,The Custom of the Country,https://www.goodreads.com/book/show/26950.The_Custom_of_the_Country,,Edith Wharton,"13,307","1,505",370,429,"May 30, 2006","January 1, 1913","Classics, Fiction, Historical Fiction, American, Literature, Novels, 20th Century, New York, Literary Fiction, Classic Literature",Penguin Books,9780143039709,English,,0143039709,4.05
11286,Carrion Comfort,https://www.goodreads.com/book/show/11286.Carrion_Comfort,,Dan Simmons,"22,712","1,466",884,429,"October 1, 1990","January 1, 1989","Horror, Fiction, Fantasy, Vampires, Thriller, Science Fiction, Paranormal, Supernatural, Historical Fiction, Suspense",Warner Books,9780446359207,English,,0446359203,3.91
7176578,Beatrice and Virgil,https://www.goodreads.com/book/show/7176578-beatrice-and-virgil,,Yann Martel,"21,125","3,256",213,429,"April 13, 2010","April 13, 2010","Fiction, Canada, Animals, Contemporary, Holocaust, Novels, Literary Fiction, Adult Fiction, Literature, Adult",Spiegel & Grau,9781400069262,English,,1400069262,3.17
6838961,Lone Wolf,https://www.goodreads.com/book/show/6838961-lone-wolf,Wolves of the Beyond #1,Kathryn Lasky,"11,226",726,240,429,"January 1, 2010","July 1, 2010","Fantasy, Animals, Middle Grade, Fiction, Adventure, Wolves, Childrens, Young Adult, Animal Fiction, Juvenile",Scholastic Press,,9780545093101 (ISBN10: 0545093104),,,4.18
7904453,The Broken Kingdoms,https://www.goodreads.com/book/show/7904453-the-broken-kingdoms,Inheritance Trilogy #2,N.K. Jemisin,"34,532","2,649",384,429,"November 3, 2010","November 3, 2010","Fantasy, Fiction, Romance, High Fantasy, Magic, Epic Fantasy, Science Fiction Fantasy, Adult, Audiobook, Gods",Orbit,9780316043960,English,,0316043966,4.13
16062210,Music of the Heart,https://www.goodreads.com/book/show/16062210-music-of-the-heart,Runaway Train #1,Katie Ashley,"35,444","2,373",369,429,"March 24, 2013","March 24, 2013","Romance, New Adult, Music, Contemporary, Contemporary Romance, Musicians, Erotica, Adult, Chick Lit, New Adult Romance",Smashwords,9781301786459,English,,1301786454,3.99
427354,Venus in Furs,https://www.goodreads.com/book/show/427354.Venus_in_Furs,,Leopold von Sacher-Masoch,"13,696","1,231",160,429,"June 1, 2000","January 1, 1870","Classics, Fiction, Erotica, Romance, 19th Century, German Literature, Literature, Sexuality, Novels, BDSM",Penguin Classics,9780140447811,English,,0140447814,3.64
28820,The Varieties of Religious Experience,https://www.goodreads.com/book/show/28820.The_Varieties_of_Religious_Experience,,William James,"12,007",589,519,429,"September 22, 2000","January 1, 1902","Philosophy, Religion, Psychology, Nonfiction, Spirituality, Classics, Theology, Science, History, Mysticism",Adamant Media Corporation,9781402199035,English,,1402199031,4.00
24488476,The Fate of Ten,https://www.goodreads.com/book/show/24488476-the-fate-of-ten,Lorien Legacies #6,Pittacus Lore,"37,967","2,534",409,429,"September 1, 2015","September 1, 2015","Young Adult, Fantasy, Science Fiction, Fiction, Aliens, Adventure, Paranormal, Audiobook, Action, Dystopia",HarperCollins,,English,,,4.30
11099729,Darth Plagueis,https://www.goodreads.com/book/show/11099729-darth-plagueis,Star Wars Legends: Novels,James Luceno,"26,610","2,448",379,429,"January 10, 2012","January 10, 2012","Star Wars, Science Fiction, Fiction, Fantasy, Audiobook, Space Opera, Novels, Science Fiction Fantasy, Space, Media Tie In","LucasBooks/Del Rey Books/Ballantine Books/Random House, Inc.",9780345511287,English,,034551128X,4.15
