id,title,link,series,author,rating_count,review_count,pages,score,date_published,first_published,genre,publisher,isbn,language,awards,isbn10,rating
1058611,Legion of the Damned,https://www.goodreads.com/book/show/1058611.Legion_of_the_Damned,Legion of the Damned #1,Sven Hassel,"5,070",224,256,405,"April 1, 2007","January 1, 1953","War, Historical Fiction, Fiction, World War II, Military Fiction, Historical, Novels, Audiobook, Thriller, Literature",Cassell,9780304366316,English,,0304366315,3.99
303200,Wicked: Witch & Curse,https://www.goodreads.com/book/show/303200.Wicked,Wicked #1-2,Nancy Holder,"10,883",705,672,405,"September 9, 2008","September 9, 2008","Young Adult, Fantasy, Paranormal, Witches, Magic, Romance, Fiction, Urban Fantasy, Supernatural, Teen",Simon Pulse,9780760783207,English,,0760783209,3.61
340258,A Woman of Independent Means,https://www.goodreads.com/book/show/340258.A_Woman_of_Independent_Means,,E Forsythe-Hailey,"3,738",586,288,405,"January 1, 2000","January 1, 1978","Fiction, Historical Fiction, Classics, Feminism, Historical, Book Club, Novels, Womens, Romance, Literary Fiction",Virago Press Ltd,9781860497667,English,,1860497667,3.97
32769,At the Mountains of Madness and Other Tales of Terror,https://www.goodreads.com/book/show/32769.At_the_Mountains_of_Madness_and_Other_Tales_of_Terror,,H.P. Lovecraft,"24,116",584,184,405,"September 13, 1991","January 1, 1981","Horror, Fiction, Fantasy, Short Stories, Classics, Science Fiction, Lovecraftian, Cthulhu Mythos, Weird Fiction, Literature",Del Rey,9780345329455,English,,0345329457,4.26
666758,The Knowledge of the Holy,https://www.goodreads.com/book/show/666758.The_Knowledge_of_the_Holy,,A.W. Tozer,"25,849","1,197",117,405,"October 6, 1978","January 1, 1961","Christian, Theology, Nonfiction, Christianity, Faith, Christian Living, Religion, Spirituality, Classics, Christian Non Fiction",HarperOne,9780060684129,English,,0060684127,4.38
207365,Claimed by Shadow,https://www.goodreads.com/book/show/207365.Claimed_by_Shadow,Cassandra Palmer #2,Karen Chance,"22,790",735,374,405,"April 3, 2007","April 3, 2007","Urban Fantasy, Paranormal, Vampires, Fantasy, Paranormal Romance, Romance, Magic, Time Travel, Ghosts, Supernatural",Ace Books,9780451461520,English,,0451461525,3.97
2440645,Into the Shadow,https://www.goodreads.com/book/show/2440645.Into_the_Shadow,Darkness Chosen #3,Christina Dodd,"7,496",222,390,405,,"July 1, 2008","Paranormal Romance, Paranormal, Romance, Fantasy, Shapeshifters, Fiction, Adult",,,,,,4.20
6543755,Darklight,https://www.goodreads.com/book/show/6543755-darklight,Wondrous Strange #2,Lesley Livingston,"9,984",655,310,405,"December 22, 2009","December 22, 2009","Young Adult, Fantasy, Fairies, Romance, Paranormal, Urban Fantasy, Fae, Magic, Fiction, Paranormal Romance",HarperTeen,9780061575402,English,,0061575402,3.91
6571723,"The Morganville Vampires, Volume 1",https://www.goodreads.com/book/show/6571723-the-morganville-vampires-volume-1,The Morganville Vampires #1-2,Rachel Caine,"18,366",396,452,405,"November 4, 2009","November 3, 2009","Vampires, Young Adult, Paranormal, Fantasy, Urban Fantasy, Romance, Supernatural, Fiction, Paranormal Romance, Young Adult Fantasy",New American Library,9780451230546,English,,045123054X,4.35
8607205,Phantom,https://www.goodreads.com/book/show/8607205-phantom,The Vampire Diaries: The Hunters #1,L.J. Smith,"14,438",523,416,405,"October 25, 2011","January 1, 2011","Vampires, Fantasy, Young Adult, Paranormal, Romance, Supernatural, Paranormal Romance, Fiction, Urban Fantasy, Magic",HarperTeen,9780062017680,English,,0062017683,3.76
82333,The Satanic Bible,https://www.goodreads.com/book/show/82333.The_Satanic_Bible,,Anton Szandor LaVey,"13,124","1,162",272,405,"January 1, 1976","January 1, 1969","Religion, Nonfiction, Philosophy, Occult, Satanism, Spirituality, Mythology, Reference, Witchcraft, Atheism",Avon,9780380015399,English,,0380015390,3.41
142262,The Inspector General,https://www.goodreads.com/book/show/142262.The_Inspector_General,,Nikolai Gogol,"16,080",607,80,405,"November 24, 2011","January 1, 1835","Classics, Plays, Russia, Russian Literature, Fiction, Theatre, Humor, Literature, School, 19th Century",Dover Publications,9780486285009,English,,0486285006,3.98
