id,title,link,series,author,rating_count,review_count,pages,score,date_published,first_published,genre,publisher,isbn,language,awards,isbn10,rating
17383994,Divergent Series Complete Box Set,https://www.goodreads.com/book/show/17383994-divergent-series-complete-box-set,Divergent #1-3,Veronica Roth,"45,854","1,453",1556,822,"January 1, 2013","October 22, 2013","Young Adult, Dystopia, Fiction, Fantasy, Science Fiction, Romance, Adventure, Post Apocalyptic, Teen, Action",Katherine Tegen Books,9780062278784,English,,0062278789,4.29
36461844,Entrance,https://www.goodreads.com/book/show/36461844-entrance,Thornhill Trilogy #1,J.J. Sorel,"1,135",79,277,822,"October 18, 2017","October 18, 2017","Romance, 21st Century, Contemporary Romance, Suspense, Modern, Fiction, Romantic, Mystery, Novels, New Adult",Amazon Digital Services LLC,,English,,,4.07
11003,Eleven on Top,https://www.goodreads.com/book/show/11003.Eleven_on_Top,Stephanie Plum #11,Janet Evanovich,"108,988","2,323",321,821,"January 1, 2006","June 21, 2005","Mystery, Fiction, Humor, Chick Lit, Romance, Crime, Comedy, Mystery Thriller, Contemporary, Audiobook",St. Martin's Press,9780312985349,English,,0312985347,4.16
16992,Kingdom Come,https://www.goodreads.com/book/show/16992.Kingdom_Come,Kingdom Come #1-4,Mark Waid,"61,425","1,891",231,821,"February 1, 1998","October 1, 1996","Comics, Graphic Novels, Dc Comics, Fiction, Comic Book, Superheroes, Graphic Novels Comics, Fantasy, Batman, Superman",Dc Comics,9781563893308,English,,1563893304,4.26
10579,Everything's Eventual,https://www.goodreads.com/book/show/10579.Everything_s_Eventual,,Stephen King,"99,131","3,305",605,821,"September 1, 2005","January 1, 2002","Horror, Short Stories, Fiction, Fantasy, Thriller, Anthologies, Collections, Audiobook, Supernatural, Short Story Collection",Pocket,9781416524359,English,,1416524355,3.97
17312201,The Son of Sobek,https://www.goodreads.com/book/show/17312201-the-son-of-sobek,Demigods & Magicians #1,Rick Riordan,"47,315","1,821",68,821,"June 18, 2013","June 18, 2013","Fantasy, Mythology, Young Adult, Middle Grade, Short Stories, Fiction, Adventure, Greek Mythology, Magic, Urban Fantasy",Disney-Hyperion Books,,English,,,4.26
4836308,The Physick Book of Deliverance Dane,https://www.goodreads.com/book/show/4836308-the-physick-book-of-deliverance-dane,The Physick Book #1,Katherine Howe,"56,367","6,394",371,821,"May 22, 2009","June 9, 2009","Historical Fiction, Fiction, Fantasy, Mystery, Witches, Historical, Paranormal, Magic, Adult Fiction, Supernatural",voice,9781401340902,English,,1401340903,3.72
28006096,The Burning Maze,https://www.goodreads.com/book/show/28006096-the-burning-maze,The Trials of Apollo #3,Rick Riordan,"82,361","7,319",448,821,"May 1, 2018","May 1, 2018","Fantasy, Mythology, Young Adult, Middle Grade, Fiction, Adventure, Greek Mythology, Audiobook, LGBT, Urban Fantasy",Disney-Hyperion Books,9781368024129,English,,1368024122,4.30
59034500,The Bible: Enter Here: Bringing God's Word to Life for Today's Teens,https://www.goodreads.com/book/show/59034500-the-bible,,Spencer C Demetros,546,11,344,821,"October 12, 2021","Published October 12, 2021","Nonfiction, How To, Education, Inspirational, Book Club",Theodosia Press,,English,,,4.37
58124274,Corrupt,https://www.goodreads.com/book/show/58124274-corrupt,Devil's Night #1,Penelope Douglas,"216,820","21,935",516,821,,"November 15, 2015","Romance, Dark, New Adult, Contemporary, Contemporary Romance, College, Adult",,,,,,3.81
