id,title,link,series,author,rating_count,review_count,pages,score,date_published,first_published,genre,publisher,isbn,language,awards,isbn10,rating
1924322,Three Little Words,https://www.goodreads.com/book/show/1924322.Three_Little_Words,,Ashley Rhodes-Courter,"15,752","1,780",320,381,"January 8, 2008","January 8, 2008","Memoir, Nonfiction, Fostering, Adoption, Biography, Social Work, Abuse, Biography Memoir, Family, Audiobook",Atheneum Books for Young Readers,9781416948063,English,,1416948066,4.18
6621972,Proljeća Ivana Galeba,https://www.goodreads.com/book/show/6621972-prolje-a-ivana-galeba,,Vladan Desnica,943,48,402,381,"January 1, 1997","January 1, 1957","Classics, Fiction, Novels, School, Unfinished, College, Serbian Literature, Philosophy",Globus media,9788617320698,Croatian,,8617049901,4.10
12334,Zelda,https://www.goodreads.com/book/show/12334.Zelda,,Nancy Milford,"10,312",507,426,381,"September 4, 2001","January 1, 1970","Biography, Nonfiction, History, Biography Memoir, Memoir, Historical, Womens, Mental Illness, Unfinished, Feminism",HarperCollins,9780060910693,English,,0060910690,3.82
11737268,The Accused,https://www.goodreads.com/book/show/11737268-the-accused,Theodore Boone #3,John Grisham,"14,319",986,288,381,"May 15, 2012","January 1, 2012","Mystery, Fiction, Young Adult, Crime, Middle Grade, Thriller, Childrens, Mystery Thriller, Law, Legal Thriller",Dutton Books for Young Readers,9780525425762,English,,0525425764,4.00
782854,Eloise,https://www.goodreads.com/book/show/782854.Eloise,Kay Thompson's Eloise,Kay Thompson,"25,061",651,65,381,"April 28, 1969","January 1, 1955","Picture Books, Childrens, Fiction, Classics, Humor, New York, Juvenile, Kids, Young Readers, Adventure",Simon & Schuster Books for Young Readers,9780671223502,English,,067122350X,4.17
13316328,The Last Dragonslayer,https://www.goodreads.com/book/show/13316328-the-last-dragonslayer,The Last Dragonslayer #1,Jasper Fforde,"21,725","2,941",287,381,"January 1, 2012","January 1, 2010","Fantasy, Young Adult, Fiction, Dragons, Humor, Magic, Adventure, Science Fiction Fantasy, Middle Grade, Teen",Harcourt,9780547738475,English,,0547738471,3.88
12511877,Congo,https://www.goodreads.com/book/show/12511877-congo,Caballo de Fuego #2,Florencia Bonelli,"3,948",235,579,381,"August 1, 2011","June 1, 2011","Romance, Contemporary Romance, Historical Fiction, M F Romance, Erotic Romance, Action, Africa, Contemporary, Fiction, Medical",Suma de Letras,9789870416807,Spanish; Castilian,,9870416802,4.43
774829,The Return of Philip Latinowicz,https://www.goodreads.com/book/show/774829.The_Return_of_Philip_Latinowicz,,Miroslav Krleža,"2,810",99,232,381,"March 29, 1995","January 1, 1932","Classics, Fiction, Literature, School, Novels, Literary Fiction, Read For School, 20th Century, Unfinished, Historical Romance",Northwestern University Press,9780810112469,English,,0810112469,3.51
24351809,Kazungul,https://www.goodreads.com/book/show/24351809-kazungul,,Marcus L. Lukusa,84,6,178,381,"November 14, 2014","November 14, 2014","Fantasy, Epic",PartridgeAfrica,9781482804409,English,,1482804409,4.29
25689056,The Inquisition,https://www.goodreads.com/book/show/25689056-the-inquisition,Summoner #2,Taran Matharu,"20,171","1,346",368,381,"May 10, 2016","May 10, 2016","Fantasy, Young Adult, Magic, Adventure, Fiction, Young Adult Fantasy, Demons, High Fantasy, Action, Paranormal",Feiwel & Friends,9781250076311,English,,1250076315,4.31
