id,title,link,series,author,rating_count,review_count,pages,score,date_published,first_published,genre,publisher,isbn,language,awards,isbn10,rating
7741657,Just Kids,https://www.goodreads.com/book/show/7741657-just-kids,,Patti Smith,"264,427","19,232",306,586,"November 2, 2010","January 19, 2010","Nonfiction, Memoir, Music, Biography, Art, Autobiography, Biography Memoir, Audiobook, Poetry, New York",Ecco,9780060936228,English,"National Book Award for Nonfiction (2010), Stonewall Book Award Nominee for Nonfiction (2011), Lambda Literary Award Nominee for Bisexual Nonfiction (2010), National Book Critics Circle Award Nominee for Autobiography (2010), NAIBA Book of the Year for Nonfiction (2010), Goodreads Choice Award Nominee for Memoir and Autobiography (2010)",0060936223,4.20
147801,Black Water,https://www.goodreads.com/book/show/147801.Black_Water,Pendragon #5,D.J. MacHale,"23,944",467,427,585,"August 1, 2004","August 1, 2004","Fantasy, Young Adult, Fiction, Science Fiction, Adventure, Childrens, Middle Grade, Young Adult Fantasy, Teen, Time Travel",Aladdin Paperbacks,9780689869112,English,,0689869118,4.18
19468216,Plague of Angels,https://www.goodreads.com/book/show/19468216-plague-of-angels,The Descended #1,John Patrick Kennedy,"1,088",168,416,585,"December 8, 2013","December 1, 2013","Fantasy, Angels, Paranormal, Fiction, Mythology, Dark, Demons, Urban Fantasy, Supernatural, Romance",Dark Trope Publishing,9780982926956,English,,,3.50
20803962,Until You,https://www.goodreads.com/book/show/20803962-until-you,Fall Away #1.5,Penelope Douglas,"54,051","3,578",406,585,"February 18, 2014","February 18, 2013","Romance, New Adult, Contemporary, Young Adult, Contemporary Romance, High School, Abuse, Fiction, Drama, Adult",Intermix (Penguin Group (USA) LLC),,,,,4.21
18214458,Unscrupulous,https://www.goodreads.com/book/show/18214458-unscrupulous,The Manhattanites #1,Avery Aster,"1,892",734,260,585,"August 14, 2013","August 14, 2013","Romance, Erotica, Contemporary, Contemporary Romance, Erotic Romance, Adult, Humor, Chick Lit, Adult Fiction, Amazon",Ellora's Cave Publishing Inc.,9781419944932,English,,1419944932,3.70
22702552,Magic America,https://www.goodreads.com/book/show/22702552-magic-america,,C.E. Medford,358,45,244,585,"July 2, 2014","July 2, 2014","Magical Realism, Fantasy, Fiction, Young Adult, Coming Of Age, New Adult, New Weird, Science Fiction, American, Science Fiction Fantasy",CreateSpace,9781500385941,English,,1500385948,3.82
59571699,Love on the Brain,https://www.goodreads.com/book/show/59571699-love-on-the-brain,,Ali Hazelwood,"372,880","49,129",368,585,"August 23, 2022","August 23, 2022","Contemporary, Contemporary Romance, Fiction, Adult, Audiobook, Chick Lit, New Adult, Adult Fiction, Romance, Love",Sphere,(ISBN10:,English,,,3.93
6749,Oblivion: Stories,https://www.goodreads.com/book/show/6749.Oblivion,,David Foster Wallace,"14,301","1,106",329,584,"August 30, 2005","June 8, 2004","Short Stories, Fiction, Literature, American, Literary Fiction, Contemporary, 21st Century, Philosophy, The United States Of America, Unfinished",Back Bay Books,9780316010764,English,,0316010766,4.07
7863274,Graffiti Moon,https://www.goodreads.com/book/show/7863274-graffiti-moon,,Cath Crowley,"19,948","2,111",264,584,"August 1, 2010","August 1, 2010","Young Adult, Contemporary, Romance, Realistic Fiction, Fiction, Art, Young Adult Contemporary, Australia, Teen, Audiobook",Pan Macmillan Australia,9780330425780,English,"New South Wales Premier's Literary Award for Ethel Turner Prize for Young People's Literature (2011), Children's Book Council of Australia Award Nominee for Older Readers Book of the Year (2011), Prime Minister's Literary Awards for Young Adult Fiction (2011), Victorian Premier's Literary Award Nominee for Prize for Writing for Young Adults (2011), Australian Book Industry Award (ABIA) Nominee for Older Children (ages 8-14) (2011), The Inky Awards Shortlist for Gold Inky (2011)",0330425781,3.88
231562,The Enemy,https://www.goodreads.com/book/show/231562.The_Enemy,Jack Reacher #8,Lee Child,"129,855","3,654",496,584,"April 26, 2005","May 11, 2004","Thriller, Fiction, Mystery, Crime, Action, Suspense, Mystery Thriller, Military Fiction, Audiobook, Detective",Dell,9780440241010,English,,0440241014,4.17
62571,The Keep,https://www.goodreads.com/book/show/62571.The_Keep,Adversary Cycle #1,F. Paul Wilson,"18,675",815,403,584,"August 1, 2006","January 1, 1981","Horror, Fiction, Fantasy, Vampires, Thriller, Historical Fiction, Supernatural, Mystery, Paranormal, War",Tor Books,9780765357052,English,,0765357054,3.99
