id,title,link,series,author,rating_count,review_count,pages,score,date_published,first_published,genre,publisher,isbn,language,awards,isbn10,rating
16090981,Thief,https://www.goodreads.com/book/show/16090981-thief,Love Me with Lies #3,Tarryn Fisher,"36,348","4,006",273,"1,678","July 21, 2013","July 20, 2013","Romance, New Adult, Contemporary, Contemporary Romance, Adult, Drama, Chick Lit, Fiction, Dark, Love",,,English,,,4.36
27904311,The Hammer of Thor,https://www.goodreads.com/book/show/27904311-the-hammer-of-thor,Magnus Chase and the Gods of Asgard #2,Rick Riordan,"106,241","7,737",459,"1,678","October 4, 2016","October 4, 2016","Fantasy, Mythology, Young Adult, Middle Grade, Fiction, Adventure, LGBT, Urban Fantasy, Audiobook, Magic",Disney-Hyperion Books,9781423160922,English,,1423160924,4.32
34760,All I Really Need to Know I Learned in Kindergarten,https://www.goodreads.com/book/show/34760.All_I_Really_Need_to_Know_I_Learned_in_Kindergarten,,Robert Fulghum,"23,463","1,114",221,"1,677","May 4, 2004","January 1, 1986","Nonfiction, Humor, Self Help, Philosophy, Essays, Inspirational, Short Stories, Memoir, Psychology, Classics",Ballantine Books,9780345466396,English,,034546639X,4.00
1833852,A Fraction of the Whole,https://www.goodreads.com/book/show/1833852.A_Fraction_of_the_Whole,,Steve Toltz,"21,608","3,147",530,"1,676","February 12, 2008","February 12, 2008","Fiction, Australia, Novels, Contemporary, Humor, Literature, Philosophy, Literary Fiction, Family, Unfinished",Spiegel & Grau,9780385521727,English,"Booker Prize Nominee (2008), Guardian First Book Award Nominee (2008), New South Wales Premier's Literary Award for People's Choice Award (2009), Bollinger Everyman Wodehouse Prize Nominee for comic fiction (2009), Australian Book Industry Award (ABIA) for Literary Fiction and Nominee for Newcomer (2008)",0385521723,4.14
902715,Before They Are Hanged,https://www.goodreads.com/book/show/902715.Before_They_Are_Hanged,The First Law #2,Joe Abercrombie,"162,726","7,314",441,"1,676","March 15, 2007","March 15, 2007","Fantasy, Fiction, Epic Fantasy, High Fantasy, Audiobook, Dark Fantasy, Adventure, Adult, Science Fiction Fantasy, Magic",Gollancz,9780575077881,English,,0575077883,4.34
65113,The Complete Wreck,https://www.goodreads.com/book/show/65113.The_Complete_Wreck,A Series of Unfortunate Events #1-13,Lemony Snicket,"15,904","1,097",3417,"1,675","October 13, 2006","January 1, 2006","Fiction, Young Adult, Fantasy, Childrens, Mystery, Middle Grade, Adventure, Humor, Novels, Classics",HarperCollins,9780061119064,English,,0061119067,4.33
18754855,The Meat Market,https://www.goodreads.com/book/show/18754855-the-meat-market,Jonathan Harkon Adventures #1,James Chalk,475,103,123,"1,675","November 3, 2013","November 3, 2013","Science Fiction, Dystopia, Cyberpunk, Pulp, Fiction, Space Opera, Mystery, Erotica, Science Fiction Fantasy, Adventure",JRH Publishing,,English,,,3.69
30558257,Unsouled,https://www.goodreads.com/book/show/30558257-unsouled,Cradle #1,Will Wight,"39,894","2,352",294,"1,674","June 13, 2016","June 13, 2016","Fantasy, Fiction, Young Adult, Magic, High Fantasy, Audiobook, Epic Fantasy, Science Fiction, Science Fiction Fantasy, Adventure",Hidden Gnome Publishing,,English,,,4.16
315425,In Defense of Food: An Eater's Manifesto,https://www.goodreads.com/book/show/315425.In_Defense_of_Food,,Michael Pollan,"114,934","8,597",205,"1,672","January 1, 2008","January 1, 2008","Nonfiction, Food, Health, Science, Nutrition, Audiobook, Cooking, Environment, Foodie, Sustainability",Penguin Press,9781594201455,English,,1594201455,4.07
34928902,Huế 1968: A Turning Point of the American War in Vietnam,https://www.goodreads.com/book/show/34928902-hu-1968,,Mark Bowden,"7,097",758,610,"1,672","June 6, 2017","June 6, 2017","History, Nonfiction, War, Military History, Military Fiction, American History, Asia, Politics, Historical, Journalism",Atlantic Monthly Press,9780802127006,English,,080212769X,4.32
15818362,Into the Darkest Corner,https://www.goodreads.com/book/show/15818362-into-the-darkest-corner,,Elizabeth Haynes,"68,852","6,268",450,"1,669","January 2, 2013","February 13, 2007","Thriller, Mystery, Fiction, Mystery Thriller, Suspense, Crime, Psychological Thriller, Adult, Contemporary, Romance",Harper,9780062197269,English,,0062197266,4.07
8130839,Bloodrose,https://www.goodreads.com/book/show/8130839-bloodrose,Nightshade #3,Andrea Cremer,"28,350","2,297",406,"1,669","January 3, 2012","January 3, 2012","Young Adult, Fantasy, Paranormal, Werewolves, Romance, Supernatural, Paranormal Romance, Magic, Shapeshifters, Urban Fantasy",Philomel,9780399256127,English,,0399256121,4.05
116020,Walden & Civil Disobedience,https://www.goodreads.com/book/show/116020.Walden_Civil_Disobedience,,Henry David Thoreau,"37,101","1,362",320,"1,668","August 3, 2004","January 1, 1849","Classics, Philosophy, Nonfiction, Essays, Nature, Politics, Literature, History, Memoir, American",Signet Classics,9780451529459,English,,0451529456,3.94
35135343,The Largesse of the Sea Maiden: Stories,https://www.goodreads.com/book/show/35135343-the-largesse-of-the-sea-maiden,,Denis Johnson,"8,165","1,146",207,"1,667",,"January 16, 2018","Short Stories, Fiction, Literary Fiction, American, Literature, Audiobook, Contemporary",,,,,,3.93
