id,title,link,series,author,rating_count,review_count,pages,score,date_published,first_published,genre,publisher,isbn,language,awards,isbn10,rating
588242,Kiss of the Spider Woman,https://www.goodreads.com/book/show/588242.Kiss_of_the_Spider_Woman,,Manuel Puig,"17,643","1,405",281,636,"April 3, 1991","January 1, 1976","Fiction, LGBT, Classics, Spanish Literature, Queer, Latin American, Literature, Novels, Latin American Literature, School",Vintage,,English,,,4.01
52677419,Frankie the Ferret,https://www.goodreads.com/book/show/52677419-frankie-the-ferret,,Kimberley Paterson,402,23,24,636,"September 12, 2019","Published September 12, 2019","Picture Books, Fiction, Drama, Contemporary, Animals",FriesenPress,9781525547317,English,,1525547313,4.34
39189837,Becoming Mrs. Lewis,https://www.goodreads.com/book/show/39189837-becoming-mrs-lewis,,Patti Callahan Henry,"39,546","5,528",435,636,"October 2, 2018","October 2, 2018","Historical Fiction, Fiction, Romance, Historical, Audiobook, Christian, Christian Fiction, Adult Fiction, British Literature, Religion",Thomas Nelson,,English,,,4.05
41069,Stand on Zanzibar,https://www.goodreads.com/book/show/41069.Stand_on_Zanzibar,,John Brunner,"16,378",768,672,635,"August 12, 1999","September 1, 1968","Science Fiction, Fiction, Dystopia, Hugo Awards, Classics, Science Fiction Fantasy, Cyberpunk, Novels, Speculative Fiction, Fantasy",Gollancz,9781857988369,English,,1857988361,3.94
313263,Dark Fire,https://www.goodreads.com/book/show/313263.Dark_Fire,Dark #6,Christine Feehan,"23,202",551,390,635,"October 28, 2001","October 28, 2001","Paranormal Romance, Romance, Paranormal, Vampires, Fantasy, Fiction, Dark, Adult, Urban Fantasy, Supernatural",Love Spell,9780505524478,English,,0505524473,4.32
80369,Discipline and Punish: The Birth of the Prison,https://www.goodreads.com/book/show/80369.Discipline_and_Punish,,Michel Foucault,"31,800","1,340",333,635,"April 25, 1995","January 1, 1975","Philosophy, Nonfiction, History, Sociology, Theory, Politics, Psychology, France, Classics, Academic",Vintage,9780679752554,English,,0679752552,4.23
7968243,Cleopatra: A Life,https://www.goodreads.com/book/show/7968243-cleopatra,,Stacy Schiff,"115,994","5,778",369,635,"November 1, 2010","November 1, 2010","History, Biography, Nonfiction, Egypt, Historical, Biography Memoir, Audiobook, Africa, Ancient History, Womens","Little, Brown and Company",9780316001922,English,,0316001929,3.72
12507214,Girl of Nightmares,https://www.goodreads.com/book/show/12507214-girl-of-nightmares,Anna #2,Kendare Blake,"31,340","3,791",332,635,"August 7, 2012","August 7, 2012","Young Adult, Horror, Paranormal, Fantasy, Ghosts, Romance, Supernatural, Urban Fantasy, Fiction, Magic",Tor Teen,9780765328663,English,,0765328666,3.84
286792,"Henry VI, Part 1",https://www.goodreads.com/book/show/286792.Henry_VI_Part_1,Wars of the Roses #5,William Shakespeare,"8,657",694,123,635,"December 1, 2000","January 1, 1592","Plays, Classics, Drama, Fiction, Historical Fiction, Poetry, Theatre, Literature, Historical, British Literature",Penguin Classics,9780140714654,English,,0140714650,3.55
39280445,Nine Perfect Strangers,https://www.goodreads.com/book/show/39280445-nine-perfect-strangers,,Liane Moriarty,"413,908","34,643",453,635,"November 6, 2018","September 18, 2018","Fiction, Audiobook, Contemporary, Mystery, Thriller, Chick Lit, Adult, Mystery Thriller, Adult Fiction, Australia",Flatiron Books,9781250069825,English,,1250069823,3.55
