id,title,link,series,author,rating_count,review_count,pages,score,date_published,first_published,genre,publisher,isbn,language,awards,isbn10,rating
51525075,Bound by Honor,https://www.goodreads.com/book/show/51525075-bound-by-honor,Born in Blood Mafia Chronicles #1,Cora Reilly,"97,223","7,939",273,534,"December 14, 2014","December 6, 2014","Romance, Dark, Contemporary, New Adult, Contemporary Romance, Adult, Crime, Erotica, Fiction, Marriage",,,English,,,3.81
18635622,A Knight of the Seven Kingdoms,https://www.goodreads.com/book/show/18635622-a-knight-of-the-seven-kingdoms,The Tales of Dunk and Egg #1-3,George R.R. Martin,"85,473","6,066",368,534,"October 6, 2015","September 23, 2013","Fantasy, Fiction, Short Stories, Audiobook, Adventure, High Fantasy, Epic Fantasy, Science Fiction Fantasy, Adult, Young Adult",Bantam Books,9780345533487,English,,0345533488,4.23
29939148,Never Let You Go,https://www.goodreads.com/book/show/29939148-never-let-you-go,,Chevy Stevens,"32,208","3,512",406,534,"March 14, 2017","March 14, 2017","Thriller, Mystery, Fiction, Mystery Thriller, Suspense, Audiobook, Crime, Psychological Thriller, Contemporary, Adult",St. Martin's Press,9781250034564,English,,1250034566,3.98
1286453,We Disappear,https://www.goodreads.com/book/show/1286453.We_Disappear,,Scott Heim,"1,135",124,293,534,"February 26, 2008","January 1, 2008","Fiction, Mystery, LGBT, Gay, Queer, Contemporary, Gay Fiction, Family, Literary Fiction, Literature",Harper Perennial,9780061468971,English,,0061468975,3.54
54737068,Local Woman Missing,https://www.goodreads.com/book/show/54737068-local-woman-missing,,Mary Kubica,"344,289","30,299",352,534,"May 18, 2021","May 18, 2021","Thriller, Mystery, Mystery Thriller, Audiobook, Fiction, Suspense, Adult, Crime, Contemporary, Adult Fiction",Park Row,9780778389446,English,,0778389448,4.15
60114057,The American Roommate Experiment,https://www.goodreads.com/book/show/60114057-the-american-roommate-experiment,Spanish Love Deception #2,Elena Armas,"167,626","20,257",400,534,"September 6, 2022","September 6, 2022","Romance, Contemporary, Contemporary Romance, Fiction, Adult, Audiobook, Chick Lit, New Adult, Love, Adult Fiction",Atria,9781668002773,English,,1668002779,3.85
113138,The Winner,https://www.goodreads.com/book/show/113138.The_Winner,,David Baldacci,"48,838","2,096",513,533,"January 1, 1997","January 1, 1997","Fiction, Thriller, Mystery, Suspense, Crime, Mystery Thriller, Adventure, American, Detective, Action",Warner Books,9780446522595,English,,0446522597,4.12
107821,Bridge of Sighs,https://www.goodreads.com/book/show/107821.Bridge_of_Sighs,,Richard Russo,"24,320","2,785",528,533,"October 1, 2007","September 25, 2007","Fiction, Contemporary, Literary Fiction, Audiobook, Novels, Literature, Coming Of Age, Italy, Family, Adult Fiction",Alfred A. Knopf,9780375414954,English,,0375414959,3.79
206682,Dexter in the Dark,https://www.goodreads.com/book/show/206682.Dexter_in_the_Dark,Dexter #3,Jeff Lindsay,"36,066","2,148",307,533,"September 18, 2007","January 1, 2006","Fiction, Mystery, Thriller, Crime, Horror, Suspense, Mystery Thriller, Audiobook, Adult, Humor",Doubleday Books,9780385518338,English,,0385518331,3.56
125190,Swallows and Amazons,https://www.goodreads.com/book/show/125190.Swallows_and_Amazons,Swallows and Amazons #1,Arthur Ransome,"31,163","1,321",315,533,"July 16, 2010","January 1, 1930","Classics, Fiction, Childrens, Adventure, Young Adult, Middle Grade, Historical Fiction, British Literature, Audiobook, 20th Century","David R. Godine, Publisher",9780879235734,English,,087923573X,4.00
5157,Black and Blue,https://www.goodreads.com/book/show/5157.Black_and_Blue,,Anna Quindlen,"82,074","1,839",288,533,"August 25, 2010","April 1, 1998","Fiction, Contemporary, Adult Fiction, Chick Lit, Novels, Abuse, Drama, Adult, Suspense, Literary Fiction",Delta Publishing,9780385333139,English,,0385333137,3.89
