id,title,link,series,author,rating_count,review_count,pages,score,date_published,first_published,genre,publisher,isbn,language,awards,isbn10,rating
22299763,Crooked Kingdom,https://www.goodreads.com/book/show/22299763-crooked-kingdom,Six of Crows #2,Leigh Bardugo,"596,314","67,409",561,"49,046","September 27, 2016","September 27, 2016","Fantasy, Young Adult, Fiction, Romance, Young Adult Fantasy, LGBT, Magic, Adventure, High Fantasy, Queer",Orion Children's Books,,English,,,4.60
43545,The Once and Future King,https://www.goodreads.com/book/show/43545.The_Once_and_Future_King,The Once and Future King #1-4,T.H. White,"106,949","4,753",639,"48,744","June 15, 1987","January 1, 1958","Fantasy, Classics, Fiction, Historical Fiction, Arthurian, Mythology, Young Adult, Science Fiction Fantasy, Literature, Historical",Ace,9780441627400,English,,0441627404,4.07
4502877,Midnight Sun [2008 Draft],https://www.goodreads.com/book/show/4502877-midnight-sun-2008-draft,,Stephenie Meyer,"148,569","9,325",264,"48,737","August 28, 2008","August 28, 2008","Young Adult, Fantasy, Vampires, Romance, Paranormal, Fiction, Paranormal Romance, Supernatural, Urban Fantasy, Teen",,,English,,,4.01
32085,All Creatures Great and Small,https://www.goodreads.com/book/show/32085.All_Creatures_Great_and_Small,All Creatures Great and Small #1-2,James Herriot,"143,690","6,836",437,"48,303","April 15, 1998","January 1, 1972","Nonfiction, Animals, Memoir, Classics, Biography, Autobiography, Biography Memoir, Audiobook, British Literature, Nature",St. Martin's Paperbacks,9780312965785,English,,0312965788,4.34
227711,I Know This Much Is True,https://www.goodreads.com/book/show/227711.I_Know_This_Much_Is_True,,Wally Lamb,"309,429","10,182",897,"48,089","May 1, 1999","June 14, 1998","Fiction, Contemporary, Literary Fiction, Novels, Adult Fiction, Mental Health, Mental Illness, Adult, Psychology, Drama",HarpPeren,9780060987565,English,,0060987561,4.20
6801755,Flow Down Like Silver,https://www.goodreads.com/book/show/6801755-flow-down-like-silver,,Ki Longfellow,"4,622",229,301,"47,789","September 9, 2009","August 20, 2009","Historical Fiction, Fiction, Egypt, Historical, Philosophy, Literature, Africa, Ancient History, Feminism, Romance",Eio Books,9780975925591,English,,0975925598,3.98
29579,Foundation,https://www.goodreads.com/book/show/29579.Foundation,Foundation (Publication Order) #1,Isaac Asimov,"522,785","15,642",244,"47,745","June 1, 2004","August 30, 1951","Science Fiction, Fiction, Classics, Science Fiction Fantasy, Fantasy, Space Opera, Novels, Space, Audiobook, Speculative Fiction",Bantam,9780553803716,English,,0553803719,4.17
6334,Never Let Me Go,https://www.goodreads.com/book/show/6334.Never_Let_Me_Go,,Kazuo Ishiguro,"661,778","49,292",288,"47,639","August 31, 2010","April 5, 2005","Fiction, Science Fiction, Dystopia, Contemporary, Literary Fiction, Romance, Novels, Adult, Classics, Literature",Vintage Books,,English,"Booker Prize Nominee (2005), Locus Award Nominee for Best SF Novel (2006), Arthur C. Clarke Award Nominee (2006), James Tait Black Memorial Prize Nominee for Fiction (2005), ALA Alex Award (2006), National Book Critics Circle Award Nominee for Fiction (2005), Premio Novela Europea Casino de Santiago (2007), Corine Internationaler Buchpreis for Belletristik (2006), Dublin Literary Award Nominee (2007)",,3.84
19380,Candide,https://www.goodreads.com/book/show/19380.Candide,,Voltaire,"268,967","11,008",129,"47,327","January 1, 1991","January 1, 1759","Classics, Fiction, Philosophy, France, Literature, French Literature, Humor, School, 18th Century, Novels","Dover Publications, Incorporated",9780486266893,English,,0486266893,3.76
15997,Paradise Lost,https://www.goodreads.com/book/show/15997.Paradise_Lost,,John Milton,"161,639","5,410",453,"47,098","April 29, 2003","January 1, 1667","Classics, Poetry, Fiction, Literature, Religion, Fantasy, Philosophy, School, Classic Literature, Epic",Penguin Classics,9780140424393,English,,0140424393,3.84
